,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
134,P31946,14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3 - [1433B_HUMAN],11.5965334177017,16.67,7,2,3,4,246,28.06483186466,4.83056640625
135,P15531,Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1 - [NDKA_HUMAN],11.544001698494,40.13,9,5,5,5,152,17.13767207466,6.18896484375
136,Q8IXQ3,Uncharacterized protein C9orf40 OS=Homo sapiens OX=9606 GN=C9orf40 PE=1 SV=1 - [CI040_HUMAN],11.4012470245361,14.95,1,1,1,2,194,21.05037247466,5.00830078125
137,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1 - [S10A8_HUMAN],11.1194072961807,38.71,1,4,4,6,93,10.82764968466,7.03466796875
138,P00751,Complement factor B OS=Homo sapiens OX=9606 GN=CFB PE=1 SV=2 - [CFAB_HUMAN],11.0991377830505,6.68,5,5,5,6,764,85.4785280746601,7.06396484375
139,P02760,Protein AMBP OS=Homo sapiens OX=9606 GN=AMBP PE=1 SV=1 - [AMBP_HUMAN],11.0333510637283,15.34,3,4,4,4,352,38.97398310466,6.25244140625
140,P07195,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2 - [LDHB_HUMAN],11.0308591127396,12.57,5,4,4,4,334,36.61514474466,6.04931640625
141,I3L397,Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8 - [I3L397_HUMAN],11.0015976428986,23.97,8,2,2,3,146,16.00891112466,4.99560546875
142,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 - [PDIA3_HUMAN],10.971257686615,11.68,2,4,4,4,505,56.7467500846601,6.35400390625
143,Q9NZD4,Alpha-hemoglobin-stabilizing protein OS=Homo sapiens OX=9606 GN=AHSP PE=1 SV=1 - [AHSP_HUMAN],10.8799170255661,32.35,2,3,3,5,102,11.83298091466,4.99560546875
144,P80188,Neutrophil gelatinase-associated lipocalin OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=2 - [NGAL_HUMAN],10.603814125061,26.77,2,3,3,3,198,22.57371707466,8.90966796875
145,Q9UK55,Protein Z-dependent protease inhibitor OS=Homo sapiens OX=9606 GN=SERPINA10 PE=1 SV=1 - [ZPI_HUMAN],10.5638837814331,12.61,2,3,3,3,444,50.67422560466,8.26513671875
146,K7EM73,Calpain small subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1 - [K7EM73_HUMAN],10.2762439250946,23.93,7,2,2,3,163,15.94775433466,4.90673828125
147,P13489,Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2 - [RINI_HUMAN],10.1071081161499,11.28,10,3,3,3,461,49.94108966466,4.81787109375
148,P05155,Plasma protease C1 inhibitor OS=Homo sapiens OX=9606 GN=SERPING1 PE=1 SV=2 - [IC1_HUMAN],10.0904710292816,7.6,3,3,3,3,500,55.11939638466,6.55126953125
149,F2Z2K0,NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1 - [F2Z2K0_HUMAN],10.0424575805664,16.42,5,3,3,3,274,30.20192577466,5.09716796875
150,P22061,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4 - [PIMT_HUMAN],10.0026426315308,16.74,8,3,3,3,227,24.62057247466,7.21044921875
151,R4GN98,Protein S100 (Fragment) OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1 - [R4GN98_HUMAN],9.73587787151337,31.76,2,3,3,6,85,9.67506278466,5.45263671875
152,J3QR48,Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=8 - [J3QR48_HUMAN],9.61724972724915,16.22,2,2,2,3,148,16.38755270466,5.56689453125
153,P08133,Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3 - [ANXA6_HUMAN],9.59084320068359,8.47,3,5,5,5,673,75.8255803046601,5.60498046875
154,Q15819,Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4 - [UB2V2_HUMAN],9.56026518344879,26.21,10,3,3,3,145,16.35223367466,8.08935546875
155,J3KNF4,Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1 - [J3KNF4_HUMAN],9.54577875137329,16.08,4,2,2,2,255,27.06950229466,5.89697265625
156,P40925,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4 - [MDHC_HUMAN]",9.46892619132996,10.48,6,3,3,3,334,36.40302195466,7.35693359375
157,C9J0K6,Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1 - [C9J0K6_HUMAN],9.25624251365662,18.71,3,3,3,4,155,17.59350866466,5.60498046875
158,A0A0C4DH25,Immunoglobulin kappa variable 3D-20 OS=Homo sapiens OX=9606 GN=IGKV3D-20 PE=3 SV=1 - [KVD20_HUMAN],9.25117897987366,21.55,1,1,2,3,116,12.50723434466,4.58935546875
159,Q5T4L2,Cyclic AMP-responsive element-binding protein 3-like protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CREB3L4 PE=1 SV=1 - [Q5T4L2_HUMAN],9.13209104537964,10.44,4,1,1,4,182,19.49831592466,4.19580078125
160,Q86UX7,Fermitin family homolog 3 OS=Homo sapiens OX=9606 GN=FERMT3 PE=1 SV=1 - [URP2_HUMAN],9.07603287696838,6.0,2,3,3,3,667,75.90501279466,6.97607421875
161,B4DNK4,Pyruvate kinase OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=1 - [B4DNK4_HUMAN],8.80867862701416,7.88,11,3,3,3,457,49.86587352466,7.82568359375
162,M0R389,Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=8 - [M0R389_HUMAN],8.7504243850708,25.61,6,3,3,3,164,18.34453879466,7.02001953125
163,Q5T985,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=1 - [Q5T985_HUMAN],8.68159282207489,4.49,3,3,3,3,935,105.15008172466,7.03466796875
164,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1 - [S10A4_HUMAN],8.51259469985962,27.72,1,3,3,5,101,11.72073264466,6.11279296875
165,O75368,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1 - [SH3L1_HUMAN],8.47301626205444,31.58,1,4,4,4,114,12.76637888466,5.24951171875
166,A6NIZ1,Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1 - [RP1BL_HUMAN],8.47213304042816,19.02,20,3,3,3,184,20.91162098466,5.47802734375
167,P27348,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1 - [1433T_HUMAN],8.41094350814819,16.73,4,2,3,3,245,27.74676799466,4.77978515625
168,P00740,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2 - [FA9_HUMAN],8.33148431777954,6.07,1,2,2,3,461,51.74499894466,5.46533203125
169,P61204,ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2 - [ARF3_HUMAN],8.13465213775635,9.94,5,2,2,3,181,20.58773094466,7.43017578125
170,P0DMV9,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1 - [HS71B_HUMAN],8.11961197853088,7.8,5,2,4,4,641,70.0090404646601,5.65576171875
171,B4DJF2,14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1 - [B4DJF2_HUMAN],8.08296656608582,31.91,6,2,3,3,94,10.94250809466,5.33837890625
172,F5GWX2,Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1 - [F5GWX2_HUMAN],8.07614898681641,36.09,4,3,3,3,133,14.71035965466,5.16064453125
173,A0A087WUV8,Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1 - [A0A087WUV8_HUMAN],8.03441309928894,17.99,6,2,2,2,189,20.52940771466,6.68310546875
174,P08238,Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 - [HS90B_HUMAN],8.021329164505,5.8,8,2,4,4,724,83.21210592466,5.03369140625
175,H0YJC6,Lymphoid-restricted membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=LRMP PE=1 SV=1 - [H0YJC6_HUMAN],7.97039461135864,16.49,5,1,1,3,97,11.05063056466,5.84619140625
176,C9JXG8,Ran-specific GTPase-activating protein (Fragment) OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=2 - [C9JXG8_HUMAN],7.94819617271423,23.45,7,2,2,2,145,16.88969332466,8.52880859375
177,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",7.90886306762695,6.3,1,3,3,3,492,54.0485384246601,8.71923828125
178,G3XAM2,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=1 - [G3XAM2_HUMAN],7.82860469818115,6.42,4,3,3,3,576,65.01627702466,7.50341796875
179,P00568,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3 - [KAD1_HUMAN],7.80365467071533,22.68,3,3,3,3,194,21.62130827466,8.63134765625
180,A0A2Q2TTZ9,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=1 - [A0A2Q2TTZ9_HUMAN],7.70490455627441,31.48,2,2,2,2,108,11.83474766466,5.33837890625
181,P53004,Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2 - [BIEA_HUMAN],7.54572832584381,11.82,2,3,3,3,296,33.40733178466,6.44287109375
182,Q7Z406,Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2 - [MYH14_HUMAN],7.44829785823822,0.9,3,1,2,3,1995,227.73178123466,5.60498046875
183,P07437,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2 - [TBB5_HUMAN],7.33915972709656,8.78,2,2,2,2,444,49.6389736146601,4.89404296875
184,P78417,Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2 - [GSTO1_HUMAN],7.21633243560791,17.84,3,4,4,4,241,27.54803938466,6.59521484375
185,P04217,Alpha-1B-glycoprotein OS=Homo sapiens OX=9606 GN=A1BG PE=1 SV=4 - [A1BG_HUMAN],7.16772675514221,7.07,2,3,3,3,495,54.2195419846601,5.85888671875
186,P13645,"Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 - [K1C10_HUMAN]",7.14174294471741,6.51,7,4,4,4,584,58.79169631466,5.21142578125
187,Q9H3K6,BolA-like protein 2 OS=Homo sapiens OX=9606 GN=BOLA2 PE=1 SV=1 - [BOLA2_HUMAN],7.02283239364624,29.07,6,2,2,2,86,10.11017868466,6.52197265625
188,O43866,CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1 - [CD5L_HUMAN],7.0093400478363,15.85,1,3,3,3,347,38.06294547466,5.46533203125
189,O95747,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1 - [OXSR1_HUMAN],6.92040574550629,5.69,3,3,3,3,527,57.98605336466,6.43017578125
190,C9JRD2,DnaJ homolog subfamily B member 2 (Fragment) OS=Homo sapiens OX=9606 GN=DNAJB2 PE=1 SV=1 - [C9JRD2_HUMAN],6.90608501434326,11.84,6,2,2,2,228,25.39544596466,5.73193359375
191,P61158,Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3 - [ARP3_HUMAN],6.88260018825531,7.66,5,3,3,3,418,47.34098352466,5.88427734375
192,P58546,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=2 - [MTPN_HUMAN],6.88170504570007,32.2,2,2,2,3,118,12.88660602466,5.51611328125
193,P09105,Hemoglobin subunit theta-1 OS=Homo sapiens OX=9606 GN=HBQ1 PE=1 SV=2 - [HBAT_HUMAN],6.79654121398926,18.31,1,2,2,2,142,15.49811935466,7.62060546875
194,P01619,Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2 - [KV320_HUMAN],6.74268770217896,21.55,1,1,2,2,116,12.54926737466,4.95751953125
195,P68402,Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B2 PE=1 SV=1 - [PA1B2_HUMAN],6.67351961135864,12.23,2,2,2,2,229,25.55312384466,5.92236328125
196,P28066,Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3 - [PSA5_HUMAN],6.58760595321655,13.28,1,2,2,2,241,26.39420625466,4.79248046875
197,Q9BSL1,Ubiquitin-associated domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBAC1 PE=1 SV=1 - [UBAC1_HUMAN],6.58072638511658,8.15,2,3,3,3,405,45.31001517466,4.91943359375
198,Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1 - [PSME1_HUMAN],6.56351804733276,16.06,2,4,4,4,249,28.70501612466,6.02392578125
199,P35612,Beta-adducin OS=Homo sapiens OX=9606 GN=ADD2 PE=1 SV=3 - [ADDB_HUMAN],6.52261137962341,3.99,1,2,2,2,726,80.8034338646602,5.92236328125
200,P08311,Cathepsin G OS=Homo sapiens OX=9606 GN=CTSG PE=1 SV=2 - [CATG_HUMAN],6.5188889503479,11.37,1,3,3,3,255,28.81907096466,11.19482421875
201,A0A0J9YWQ3,Alpha-2-antiplasmin (Fragment) OS=Homo sapiens OX=9606 GN=SERPINF2 PE=1 SV=1 - [A0A0J9YWQ3_HUMAN],6.47473120689392,13.64,4,2,2,2,264,29.55423229466,6.71240234375
202,Q9Y2V2,Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2 - [CHSP1_HUMAN],6.47110939025879,18.37,7,2,2,2,147,15.88202942466,8.20654296875
203,P40199,Carcinoembryonic antigen-related cell adhesion molecule 6 OS=Homo sapiens OX=9606 GN=CEACAM6 PE=1 SV=3 - [CEAM6_HUMAN],6.40913987159729,9.88,2,2,2,2,344,37.17169005466,5.82080078125
204,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],6.33531045913696,6.09,2,2,2,2,394,44.73223564466,6.74169921875
205,Q9UL46,Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4 - [PSME2_HUMAN],6.25399327278137,14.64,3,2,2,2,239,27.38431693466,5.73193359375
206,P00352,Retinal dehydrogenase 1 OS=Homo sapiens OX=9606 GN=ALDH1A1 PE=1 SV=2 - [AL1A1_HUMAN],6.23159241676331,4.79,1,2,2,2,501,54.8269503846601,6.72705078125
207,E9PNW4,Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1 - [E9PNW4_HUMAN],6.22101283073425,11.11,3,1,1,2,108,11.97651658466,5.74462890625
208,Q9HD89,Resistin OS=Homo sapiens OX=9606 GN=RETN PE=1 SV=1 - [RETN_HUMAN],6.18408417701721,24.07,1,2,2,2,108,11.41146229466,6.85888671875
209,K9JI14,Glycophorin-A (Fragment) OS=Homo sapiens OX=9606 GN=GYPA PE=1 SV=1 - [K9JI14_HUMAN],6.17206180095673,25.96,2,1,2,3,104,11.87037622466,7.59130859375
210,H0YII4,Protein DDI1 homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1 - [H0YII4_HUMAN],6.11965608596802,15.15,3,1,1,2,99,11.24882626466,5.09716796875
211,E5RJR5,S-phase kinase-associated protein 1 OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=1 - [E5RJR5_HUMAN],6.11540579795837,15.95,5,2,2,2,163,18.70830493466,4.70361328125
212,F8VRZ4,Tubulin alpha-1A chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBA1A PE=1 SV=1 - [F8VRZ4_HUMAN],5.92323040962219,21.43,12,2,2,2,112,12.21210883466,5.77001953125
213,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3 - [GPIX_HUMAN],5.9143705368042,12.43,1,2,2,2,177,19.03368825466,6.34130859375
214,I3L0K2,Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1 - [I3L0K2_HUMAN],5.87646913528442,37.33,4,2,2,2,75,8.36596493466,5.75732421875
215,P61225,Ras-related protein Rap-2b OS=Homo sapiens OX=9606 GN=RAP2B PE=1 SV=1 - [RAP2B_HUMAN],5.76855611801147,20.77,4,2,2,2,183,20.49120867466,4.80517578125
216,F5H7X1,26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=1 - [F5H7X1_HUMAN],5.7656683921814,29.41,6,2,2,2,85,9.42455261466,4.70361328125
217,P59665,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1 - [DEF1_HUMAN],5.62698292732239,19.15,2,2,2,2,94,10.19417914466,6.99072265625
218,P61088,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1 - [UBE2N_HUMAN],5.61650729179382,17.11,6,2,2,2,152,17.12697529466,6.56591796875
219,H0YFX9,Histone H2A (Fragment) OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1 - [H0YFX9_HUMAN],5.58376932144165,28.26,21,2,2,2,92,9.96958088466,9.70068359375
220,B1ALA7,Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=1 - [B1ALA7_HUMAN],5.54757261276245,16.67,7,2,2,2,168,18.44460131466,8.89501953125
221,P61981,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2 - [1433G_HUMAN],5.54005694389343,8.91,3,1,2,2,247,28.28491393466,4.89404296875
222,H7C3I1,Hsc70-interacting protein (Fragment) OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1 - [H7C3I1_HUMAN],5.46951913833618,16.44,6,2,2,2,146,16.31911171466,4.88134765625
223,Q04760,Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4 - [LGUL_HUMAN],5.43630576133728,21.2,1,3,3,4,184,20.76424879466,5.31298828125
224,P13473,Lysosome-associated membrane glycoprotein 2 OS=Homo sapiens OX=9606 GN=LAMP2 PE=1 SV=2 - [LAMP2_HUMAN],5.36073410511017,4.88,1,2,2,2,410,44.93230272466,5.63037109375
225,V9GYJ8,Apolipoprotein C-II OS=Homo sapiens OX=9606 GN=APOC2 PE=1 SV=1 - [V9GYJ8_HUMAN],5.30997085571289,24.14,3,1,1,2,87,9.57085008466,4.52587890625
226,H3BLU7,Aflatoxin B1 aldehyde reductase member 2 (Fragment) OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=1 - [H3BLU7_HUMAN],5.27824568748474,7.32,2,2,2,2,314,34.66224727466,7.18115234375
227,B1AKG0,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=1 - [B1AKG0_HUMAN],5.23768544197083,8.86,3,1,2,2,271,30.83791167466,7.81103515625
228,K7ERX7,"ATP synthase subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 - [K7ERX7_HUMAN]",5.22091245651245,11.22,6,2,2,2,205,21.57667026466,9.68603515625
229,E5RIW3,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1 - [E5RIW3_HUMAN],5.20488834381104,22.62,5,2,2,2,84,10.07401140466,4.62744140625
230,P31997,Carcinoembryonic antigen-related cell adhesion molecule 8 OS=Homo sapiens OX=9606 GN=CEACAM8 PE=1 SV=2 - [CEAM8_HUMAN],5.18354892730713,6.59,5,2,2,2,349,38.13009128466,7.38623046875
231,P05090,Apolipoprotein D OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1 - [APOD_HUMAN],5.1746883392334,23.28,4,4,4,4,189,21.26176389466,5.14794921875
232,C9JA05,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=1 - [C9JA05_HUMAN],5.14140748977661,27.14,4,2,2,2,70,8.16240927466,8.55810546875
233,P02743,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2 - [SAMP_HUMAN],5.1325376033783,10.31,1,2,2,2,223,25.37113188466,6.53662109375
234,P07996,Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2 - [TSP1_HUMAN],5.04380583763123,2.05,1,2,2,2,1170,129.29956108466,4.94482421875
235,P08754,Guanine nucleotide-binding protein G(k) subunit alpha OS=Homo sapiens OX=9606 GN=GNAI3 PE=1 SV=3 - [GNAI3_HUMAN],5.00952458381653,6.5,27,2,2,2,354,40.50626941466,5.69384765625
236,Q9BRT3,Migration and invasion enhancer 1 OS=Homo sapiens OX=9606 GN=MIEN1 PE=1 SV=1 - [MIEN1_HUMAN],5.00171971321106,15.65,2,2,2,2,115,12.39517012466,4.37353515625
237,M0R0Y2,Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1 - [M0R0Y2_HUMAN],4.99407601356506,16.02,7,3,3,3,256,29.14432773466,5.16064453125
238,Q5VY30,Retinol-binding protein OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=2 - [Q5VY30_HUMAN],4.99006223678589,9.05,2,1,1,1,199,22.95914603466,6.08740234375
239,F2Z2Q9,Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=1 - [F2Z2Q9_HUMAN],4.97862076759338,30.0,4,2,2,2,70,7.49580106466,5.10986328125
240,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2 - [FA10_HUMAN],4.90690469741821,4.1,1,2,2,2,488,54.6965165346601,5.93505859375
241,A0A0C4DGH5,Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=1 - [A0A0C4DGH5_HUMAN],4.90482831001282,3.77,2,2,2,2,770,85.35498723466,5.50341796875
242,P60983,Glia maturation factor beta OS=Homo sapiens OX=9606 GN=GMFB PE=1 SV=2 - [GMFB_HUMAN],4.86868953704834,16.2,2,1,1,1,142,16.70248654466,5.28759765625
243,P05546,Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3 - [HEP2_HUMAN],4.85982322692871,7.21,1,3,3,3,499,57.0342064746601,6.90283203125
244,B7ZAR1,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1 - [B7ZAR1_HUMAN],4.8213803768158,6.96,4,3,3,3,503,55.31357230466,5.47802734375
245,A0A1B0GUS4,Ubiquitin-conjugating enzyme E2 L5 OS=Homo sapiens OX=9606 GN=UBE2L5 PE=2 SV=1 - [UB2L5_HUMAN],4.81980085372925,14.29,2,1,1,1,154,17.86415763466,7.84033203125
246,P62805,Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 - [H4_HUMAN],4.79962158203125,19.42,1,2,2,2,103,11.36038230466,11.35595703125
247,Q04917,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4 - [1433F_HUMAN],4.79833698272705,8.94,3,1,2,2,246,28.20101996466,4.84326171875
248,A0A0A0MSV6,Complement C1q subcomponent subunit B (Fragment) OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=6 - [A0A0A0MSV6_HUMAN],4.69954717159271,9.21,4,2,2,2,228,24.01525964466,9.15869140625
249,P37837,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 - [TALDO_HUMAN],4.67165279388428,6.82,2,2,2,2,337,37.51646344466,6.81494140625
250,Q9BTM9,Ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=URM1 PE=1 SV=1 - [URM1_HUMAN],4.64667928218842,19.8,1,2,2,2,101,11.37300664466,4.66552734375
251,Q9H4B7,Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1 - [TBB1_HUMAN],4.57708883285522,3.99,1,1,1,1,451,50.2945627146601,5.17333984375
252,D6RBL5,Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1 - [D6RBL5_HUMAN],4.52662682533264,6.92,4,2,2,2,260,29.31897774466,4.94482421875
253,S4R460,Immunoglobulin heavy variable 3/OR16-9 (non-functional) OS=Homo sapiens OX=9606 GN=IGHV3OR16-9 PE=1 SV=2 - [S4R460_HUMAN],4.44286298751831,19.79,2,1,1,1,96,10.42299309466,7.97216796875
254,A6NKG5,Retrotransposon-like protein 1 OS=Homo sapiens OX=9606 GN=RTL1 PE=3 SV=3 - [RTL1_HUMAN],4.44284415245056,1.03,1,1,1,2,1358,154.94967978466,5.21142578125
255,P62310,U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2 - [LSM3_HUMAN],4.42526650428772,19.61,1,2,2,2,102,11.83802396466,4.70361328125
256,U3KPS2,Myeloblastin OS=Homo sapiens OX=9606 GN=PRTN3 PE=1 SV=1 - [U3KPS2_HUMAN],4.41857671737671,9.3,2,2,2,2,215,23.59602893466,8.16259765625
257,H0Y4K4,Hermansky-Pudlak syndrome 1 protein (Fragment) OS=Homo sapiens OX=9606 GN=HPS1 PE=1 SV=1 - [H0Y4K4_HUMAN],4.26492381095886,8.18,2,1,1,2,159,17.88587722466,4.80517578125
258,F5H345,Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=1 - [F5H345_HUMAN],4.23860561847687,7.88,4,2,2,2,330,35.73882281466,6.96142578125
259,A0A494C0X7,Integrin beta-2 OS=Homo sapiens OX=9606 GN=ITGB2 PE=4 SV=1 - [A0A494C0X7_HUMAN],4.2373960018158,2.47,5,2,2,2,769,84.7351311046599,6.97607421875
260,P17987,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1 - [TCPA_HUMAN],4.20656991004944,5.58,7,3,3,3,556,60.30558528466,6.11279296875
261,K7EQQ3,"Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=1 - [K7EQQ3_HUMAN]",4.16172122955322,4.87,2,2,2,2,390,39.50445228466,4.99560546875
262,P31150,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2 - [GDIA_HUMAN],4.15534400939941,4.7,6,1,2,2,447,50.55014493466,5.13525390625
