,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
135,P01619,Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2 - [KV320_HUMAN],20.6886103153229,21.55,1,1,2,5,116,12.54926737466,4.95751953125
136,P31946,14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3 - [1433B_HUMAN],20.6768026351929,27.64,9,3,6,8,246,28.06483186466,4.83056640625
137,S4R460,Immunoglobulin heavy variable 3/OR16-9 (non-functional) OS=Homo sapiens OX=9606 GN=IGHV3OR16-9 PE=1 SV=2 - [S4R460_HUMAN],20.5986123085022,31.25,8,1,2,6,96,10.42299309466,7.97216796875
138,A0A0C4DH25,Immunoglobulin kappa variable 3D-20 OS=Homo sapiens OX=9606 GN=IGKV3D-20 PE=3 SV=1 - [KVD20_HUMAN],20.4515390396118,21.55,1,1,2,5,116,12.50723434466,4.58935546875
139,K7ER74,APOC4-APOC2 readthrough (NMD candidate) OS=Homo sapiens OX=9606 GN=APOC4-APOC2 PE=1 SV=1 - [K7ER74_HUMAN],19.8810122013092,23.03,6,3,3,6,178,20.03632460466,6.63916015625
140,P02775,Platelet basic protein OS=Homo sapiens OX=9606 GN=PPBP PE=1 SV=3 - [CXCL7_HUMAN],19.8540313243866,30.47,1,5,5,6,128,13.88541756466,8.79248046875
141,G5E9F8,Vitamin K-dependent protein S OS=Homo sapiens OX=9606 GN=PROS1 PE=1 SV=2 - [G5E9F8_HUMAN],19.76478099823,10.89,6,6,6,7,661,73.42614898466,5.51611328125
142,Q9NY65,Tubulin alpha-8 chain OS=Homo sapiens OX=9606 GN=TUBA8 PE=1 SV=1 - [TBA8_HUMAN],19.6485030651093,16.93,5,1,5,6,449,50.0615537546601,5.05908203125
143,P07195,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2 - [LDHB_HUMAN],19.6028549671173,19.46,10,5,6,7,334,36.61514474466,6.04931640625
144,P29622,Kallistatin OS=Homo sapiens OX=9606 GN=SERPINA4 PE=1 SV=3 - [KAIN_HUMAN],19.4331912994385,17.56,1,6,6,7,427,48.51116020466,7.75244140625
145,F5H7S3,Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=2 - [F5H7S3_HUMAN],18.8920941352844,18.78,11,3,5,6,245,28.50759906466,4.77978515625
146,P19652,Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2 - [A1AG2_HUMAN],18.6596446037292,32.34,1,4,6,6,201,23.58763263466,5.10986328125
147,P0DMV9,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1 - [HS71B_HUMAN],18.3649592399597,12.32,5,3,5,6,641,70.0090404646601,5.65576171875
148,P13671,Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3 - [CO6_HUMAN],17.844869852066,4.6,1,3,3,4,934,104.71800931466,6.75634765625
149,O95810,Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3 - [CAVN2_HUMAN],17.6710441112518,16.94,1,6,6,6,425,47.14459056466,5.21142578125
150,P05090,Apolipoprotein D OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1 - [APOD_HUMAN],17.5257655382156,33.33,4,7,7,7,189,21.26176389466,5.14794921875
151,P07738,Bisphosphoglycerate mutase OS=Homo sapiens OX=9606 GN=BPGM PE=1 SV=2 - [PMGE_HUMAN],17.4417486190796,20.85,1,5,5,6,259,29.98651171466,6.53662109375
152,P04264,"Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 - [K2C1_HUMAN]",17.3541450500488,13.35,3,6,6,6,644,65.9990039546601,8.11865234375
153,P01780,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2 - [HV307_HUMAN],17.0317385196686,26.5,11,1,3,6,117,12.93441164466,6.56591796875
154,P02748,Complement component C9 OS=Homo sapiens OX=9606 GN=C9 PE=1 SV=2 - [CO9_HUMAN],16.93332695961,9.48,1,4,4,5,559,63.13270182466,5.59228515625
155,P0CG39,POTE ankyrin domain family member J OS=Homo sapiens OX=9606 GN=POTEJ PE=3 SV=1 - [POTEJ_HUMAN],16.4189326763153,4.53,1,1,3,5,1038,117.31472080466,5.97314453125
156,P08238,Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 - [HS90B_HUMAN],16.3715968132019,9.25,9,2,6,6,724,83.21210592466,5.03369140625
157,G3V1A4,"Cofilin 1 (Non-muscle), isoform CRA_a OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=1 - [G3V1A4_HUMAN]",16.27521443367,44.97,8,5,5,5,149,16.80081896466,8.35302734375
158,P22314,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3 - [UBA1_HUMAN],16.2241401672363,7.66,7,6,6,6,1058,117.77433464466,5.75732421875
159,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4 - [G6PI_HUMAN],16.1781052350998,11.47,19,5,5,6,558,63.10724634466,8.32373046875
160,P78417,Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2 - [GSTO1_HUMAN],16.0793924331665,26.14,3,8,8,8,241,27.54803938466,6.59521484375
161,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],16.0178668498993,14.1,4,5,5,6,461,50.99380336466,6.68310546875
162,Q9H4B7,Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1 - [TBB1_HUMAN],15.7452764511108,15.08,1,4,6,7,451,50.2945627146601,5.17333984375
163,P16452,Erythrocyte membrane protein band 4.2 OS=Homo sapiens OX=9606 GN=EPB42 PE=1 SV=3 - [EPB42_HUMAN],15.3394000530243,9.41,5,5,5,5,691,76.96070156466,8.08935546875
164,P27348,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1 - [1433T_HUMAN],14.7524013519287,25.71,4,3,5,5,245,27.74676799466,4.77978515625
165,P62937,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2 - [PPIA_HUMAN],14.73166680336,26.06,4,4,4,5,165,18.00088618466,7.81103515625
166,Q16610,Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2 - [ECM1_HUMAN],14.6445491313934,10.93,1,5,5,5,540,60.63527778466,6.71240234375
167,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2 - [FA10_HUMAN],14.5785391330719,12.09,1,5,5,5,488,54.6965165346601,5.93505859375
168,P07357,Complement component C8 alpha chain OS=Homo sapiens OX=9606 GN=C8A PE=1 SV=2 - [CO8A_HUMAN],14.4960577487946,8.73,1,4,4,4,584,65.12103841466,6.46826171875
169,J3QRN2,Beta-2-glycoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=1 - [J3QRN2_HUMAN],14.3995759487152,33.15,3,3,3,5,181,19.89384677466,7.75244140625
170,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4 - [TCPB_HUMAN],14.2989976406097,13.27,3,5,5,5,535,57.45213278466,6.45556640625
171,K7EIV0,Calpain small subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=2 - [K7EIV0_HUMAN],14.2740962505341,33.67,10,5,5,5,196,22.08065951466,4.81787109375
172,P07384,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1 - [CAN1_HUMAN],14.2570199966431,9.24,9,4,4,4,714,81.8381919046601,5.66845703125
173,P05556,Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2 - [ITB1_HUMAN],13.8368358612061,7.14,7,5,5,5,798,88.35701453466,5.38916015625
174,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 - [PDIA3_HUMAN],13.5477555990219,13.66,2,4,4,4,505,56.7467500846601,6.35400390625
175,A0A2Q2TTZ9,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=1 - [A0A2Q2TTZ9_HUMAN],13.4656038284302,31.48,2,2,2,3,108,11.83474766466,5.33837890625
176,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN],13.3076322078705,18.53,9,6,6,6,475,51.86869501466,8.06005859375
177,P01889,"HLA class I histocompatibility antigen, B-7 alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=3 - [1B07_HUMAN]",13.2296209335327,17.68,69,1,4,4,362,40.43495025466,5.84619140625
178,Q9ULV4,Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1 - [COR1C_HUMAN],13.1619882583618,10.13,9,4,4,4,474,53.21506452466,7.07861328125
179,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3 - [GPIX_HUMAN],13.1127042770386,27.12,1,4,4,4,177,19.03368825466,6.34130859375
180,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],12.9401652812958,18.37,12,4,5,5,332,36.66536273466,8.26513671875
181,P07900,Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5 - [HS90A_HUMAN],12.9094630479813,7.92,8,2,5,5,732,84.60668521466,5.02099609375
182,P08133,Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3 - [ANXA6_HUMAN],12.8429265022278,9.81,3,6,6,6,673,75.8255803046601,5.60498046875
183,Q13418,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2 - [ILK_HUMAN],12.6005954742432,11.28,3,4,4,4,452,51.38592744466,8.07470703125
184,E7EU05,Platelet glycoprotein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=2 - [E7EU05_HUMAN],12.4727401733398,9.5,9,4,4,5,463,52.02874865466,7.25439453125
185,P61981,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2 - [1433G_HUMAN],12.4345819950104,15.38,5,1,4,4,247,28.28491393466,4.89404296875
186,P07360,Complement component C8 gamma chain OS=Homo sapiens OX=9606 GN=C8G PE=1 SV=3 - [CO8G_HUMAN],12.3890330791473,25.74,3,3,3,3,202,22.26354347466,8.30908203125
187,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],12.2174179553986,9.64,2,3,3,4,394,44.73223564466,6.74169921875
188,P62258,14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1 - [1433E_HUMAN],12.1929969787598,24.31,6,4,6,6,255,29.15541736466,4.74169921875
189,P00568,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3 - [KAD1_HUMAN],12.168464422226,30.41,3,4,4,4,194,21.62130827466,8.63134765625
190,O00151,PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4 - [PDLI1_HUMAN],12.0242009162903,16.11,1,4,4,4,329,36.04904399466,7.02001953125
191,P22792,Carboxypeptidase N subunit 2 OS=Homo sapiens OX=9606 GN=CPN2 PE=1 SV=3 - [CPN2_HUMAN],11.9331648349762,13.39,1,3,3,3,545,60.51813201466,5.98583984375
192,P00748,Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3 - [FA12_HUMAN],11.7681531906128,6.18,1,3,3,4,615,67.7478974446601,7.73779296875
193,P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2 - [GDIB_HUMAN],11.5082325935364,15.06,6,4,5,5,445,50.63087980466,6.46826171875
194,P13224,Platelet glycoprotein Ib beta chain OS=Homo sapiens OX=9606 GN=GP1BB PE=1 SV=1 - [GP1BB_HUMAN],11.3968706130981,19.42,1,4,4,4,206,21.70376217466,9.30517578125
195,G3XAM2,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=1 - [G3XAM2_HUMAN],11.3543150424957,7.64,6,4,4,4,576,65.01627702466,7.50341796875
196,F5H2D0,Complement C1r subcomponent OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=3 - [F5H2D0_HUMAN],11.0921258926392,6.71,5,4,4,4,671,76.56404732466,5.96044921875
197,P30481,"HLA class I histocompatibility antigen, B-44 alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [1B44_HUMAN]",10.9927635192871,13.81,16,1,3,3,362,40.45609478466,6.03662109375
198,Q99497,Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2 - [PARK7_HUMAN],10.8479626178741,26.46,3,3,3,3,189,19.87848931466,6.78564453125
199,H0YJC6,Lymphoid-restricted membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=LRMP PE=1 SV=1 - [H0YJC6_HUMAN],10.8107438087463,16.49,5,1,1,4,97,11.05063056466,5.84619140625
200,A0A0A0MSI0,Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1 - [A0A0A0MSI0_HUMAN],10.5588986873627,16.96,3,1,3,4,171,18.96367310466,6.91748046875
201,P01137,Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2 - [TGFB1_HUMAN],10.5353066921234,10.0,1,2,2,3,390,44.31279848466,8.52880859375
202,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3 - [MOES_HUMAN],10.4948630332947,12.48,10,7,7,7,577,67.77779292466,6.40478515625
203,P02743,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2 - [SAMP_HUMAN],10.4800078868866,20.63,1,4,4,4,223,25.37113188466,6.53662109375
204,O14791,Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5 - [APOL1_HUMAN],10.3893033266068,11.31,2,4,4,4,398,43.94689632466,5.80810546875
205,Q5T4L2,Cyclic AMP-responsive element-binding protein 3-like protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CREB3L4 PE=1 SV=1 - [Q5T4L2_HUMAN],10.3283479213715,10.44,4,1,1,5,182,19.49831592466,4.19580078125
206,A0A0C4DGZ8,"Glycoprotein Ib (Platelet), alpha polypeptide OS=Homo sapiens OX=9606 GN=GP1BA PE=1 SV=1 - [A0A0C4DGZ8_HUMAN]",10.3253662586212,6.87,2,4,4,4,626,68.9119965446603,6.68310546875
207,P47755,F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3 - [CAZA2_HUMAN],10.2878863811493,15.73,4,1,3,3,286,32.92860954466,5.84619140625
208,Q08380,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1 - [LG3BP_HUMAN],10.271634221077,7.01,9,4,4,4,585,65.2892885446601,5.27490234375
209,Q4VB86,EPB41 protein OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=2 - [Q4VB86_HUMAN],10.1858658790588,7.4,25,3,3,3,622,69.8470034546601,6.78564453125
210,P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3 - [HXK1_HUMAN],10.084892988205,2.84,3,2,2,3,917,102.42014361466,6.80029296875
211,A0A0C4DH72,Immunoglobulin kappa variable 1-6 OS=Homo sapiens OX=9606 GN=IGKV1-6 PE=3 SV=1 - [KV106_HUMAN],10.0719311237335,23.93,4,1,2,3,117,12.68935269466,8.29443359375
212,A0A087WW43,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=1 - [A0A087WW43_HUMAN],9.91710686683655,7.01,3,3,3,3,670,75.0310871446601,5.85888671875
213,Q15404,Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3 - [RSU1_HUMAN],9.88247430324554,23.83,1,4,4,4,277,31.52069322466,8.64599609375
214,K7ERI9,Apolipoprotein C-I (Fragment) OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1 - [K7ERI9_HUMAN],9.83391284942627,25.97,6,3,3,4,77,8.64167044466,6.71240234375
215,O15511,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3 - [ARPC5_HUMAN],9.81067299842834,29.14,2,3,3,3,151,16.31030004466,5.66845703125
216,P08758,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2 - [ANXA5_HUMAN],9.74786162376404,14.37,4,3,3,4,320,35.91440263466,5.04638671875
217,P02750,Leucine-rich alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=LRG1 PE=1 SV=2 - [A2GL_HUMAN],9.6527886390686,14.7,1,3,3,3,347,38.15411290466,6.94677734375
218,P15169,Carboxypeptidase N catalytic chain OS=Homo sapiens OX=9606 GN=CPN1 PE=1 SV=1 - [CBPN_HUMAN],9.56555604934692,8.08,2,3,3,3,458,52.25331419466,7.34228515625
219,P52907,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3 - [CAZA1_HUMAN],9.55993604660034,15.03,1,1,3,3,286,32.90232930466,5.69384765625
220,P16284,Platelet endothelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=PECAM1 PE=1 SV=2 - [PECA1_HUMAN],9.43294596672058,6.78,1,4,4,4,738,82.4698209546601,6.99072265625
221,Q9NZN3,EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2 - [EHD3_HUMAN],9.39203524589539,9.53,7,4,4,4,535,60.84871518466,6.56591796875
222,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",9.29297614097595,7.11,1,4,4,4,492,54.0485384246601,8.71923828125
223,P00352,Retinal dehydrogenase 1 OS=Homo sapiens OX=9606 GN=ALDH1A1 PE=1 SV=2 - [AL1A1_HUMAN],9.29034376144409,6.99,4,3,3,3,501,54.8269503846601,6.72705078125
224,Q3ZCW2,Galectin-related protein OS=Homo sapiens OX=9606 GN=LGALSL PE=1 SV=2 - [LEGL_HUMAN],9.20975017547607,25.58,2,3,3,3,172,18.97365280466,5.35107421875
225,Q5SRP5,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=1 - [Q5SRP5_HUMAN],9.04541194438934,26.36,2,4,4,4,129,14.17617596466,9.37841796875
226,P08185,Corticosteroid-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA6 PE=1 SV=1 - [CBG_HUMAN],8.9887273311615,10.37,3,3,3,3,405,45.11190931466,6.03662109375
227,P61026,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1 - [RAB10_HUMAN],8.76395726203918,22.5,58,2,4,4,200,22.52659012466,8.38232421875
228,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens OX=9606 GN=SLC2A3 PE=1 SV=1 - [GTR3_HUMAN]",8.72042751312256,6.25,2,3,3,3,496,53.8892562846601,7.19580078125
229,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4 - [TCPD_HUMAN],8.71121954917908,10.2,1,3,3,3,539,57.88776398466,7.82568359375
230,P02776,Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2 - [PLF4_HUMAN],8.70379948616028,23.76,2,2,2,3,101,10.83789490466,8.61669921875
231,P50552,Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3 - [VASP_HUMAN],8.69769358634949,9.74,1,3,3,3,380,39.80509091466,8.93896484375
232,F5H265,Polyubiquitin-C (Fragment) OS=Homo sapiens OX=9606 GN=UBC PE=1 SV=1 - [F5H265_HUMAN],8.66799247264862,45.64,24,3,3,3,149,16.83107960466,6.58056640625
233,P61204,ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2 - [ARF3_HUMAN],8.65173506736755,24.31,9,3,3,3,181,20.58773094466,7.43017578125
234,M0R1A1,Syntaxin-binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=1 - [M0R1A1_HUMAN],8.60054183006287,23.18,4,3,3,3,220,24.60071008466,7.16650390625
235,A0A0B4J1X5,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1 - [HV374_HUMAN],8.52635765075684,24.79,10,1,3,3,117,12.83137077466,8.66064453125
236,E9PBC5,Plasma kallikrein OS=Homo sapiens OX=9606 GN=KLKB1 PE=1 SV=2 - [E9PBC5_HUMAN],8.47516202926636,7.78,5,3,3,3,514,57.60521152466,8.35302734375
237,P31150,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2 - [GDIA_HUMAN],8.46929717063904,14.54,3,4,5,5,447,50.55014493466,5.13525390625
238,P06702,Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1 - [S10A9_HUMAN],8.3905816078186,26.32,1,2,2,3,114,13.23350884466,6.12548828125
239,P62805,Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 - [H4_HUMAN],8.29548311233521,29.13,1,3,3,3,103,11.36038230466,11.35595703125
240,Q6XQN6,Nicotinate phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAPRT PE=1 SV=2 - [PNCB_HUMAN],8.29543471336365,7.99,6,3,3,3,538,57.54201914466,5.68115234375
241,P51884,Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2 - [LUM_HUMAN],8.21308541297913,9.47,1,2,2,3,338,38.40479613466,6.60986328125
242,H6UYS7,Alpha-synuclein OS=Homo sapiens OX=9606 GN=SNCA PE=1 SV=1 - [H6UYS7_HUMAN],8.11936235427856,38.78,3,2,2,2,98,10.01422953466,6.74169921875
243,A0A0C4DH67,Immunoglobulin kappa variable 1-8 OS=Homo sapiens OX=9606 GN=IGKV1-8 PE=3 SV=1 - [KV108_HUMAN],8.0290105342865,13.91,3,1,1,2,115,12.52923547466,9.01220703125
244,Q5T123,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1 - [Q5T123_HUMAN],7.99969267845154,21.59,2,2,2,2,88,9.37476046466,9.36376953125
245,P36955,Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4 - [PEDF_HUMAN],7.9799211025238,10.53,6,3,3,3,418,46.28330742466,6.37939453125
246,B1AK87,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1 - [B1AK87_HUMAN],7.9544825553894,14.62,4,3,3,3,260,29.27682905466,6.91748046875
247,F8WDR7,Actin-related protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=2 - [F8WDR7_HUMAN],7.92982959747314,39.29,3,2,2,2,84,10.11486686466,4.46240234375
248,O00299,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN],7.89266800880432,13.69,1,3,3,3,241,26.90574934466,5.17333984375
249,P35542,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2 - [SAA4_HUMAN],7.86483025550842,14.62,2,2,2,3,130,14.73726914466,9.07080078125
250,O75083,WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4 - [WDR1_HUMAN],7.78255844116211,5.78,2,4,4,4,606,66.1518722446601,6.65380859375
251,P13716,Delta-aminolevulinic acid dehydratase OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1 - [HEM2_HUMAN],7.73437285423279,8.79,2,2,2,2,330,36.27141595466,6.78564453125
252,D6RD17,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=8 - [D6RD17_HUMAN],7.66381192207336,23.57,4,4,4,4,157,18.00900400466,5.60498046875
253,A0A087X1J7,Glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=1 - [A0A087X1J7_HUMAN],7.579674243927,15.11,5,3,3,3,225,25.38595149466,8.13330078125
254,P09104,Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3 - [ENOG_HUMAN],7.56323432922363,15.21,10,1,3,3,434,47.23900546466,5.03369140625
255,P18428,Lipopolysaccharide-binding protein OS=Homo sapiens OX=9606 GN=LBP PE=1 SV=3 - [LBP_HUMAN],7.50682353973389,8.73,1,3,3,3,481,53.3499155946601,6.69775390625
256,A0A087WSY6,Immunoglobulin kappa variable 3D-15 OS=Homo sapiens OX=9606 GN=IGKV3D-15 PE=3 SV=6 - [KVD15_HUMAN],7.43831443786621,26.09,1,1,2,2,115,12.52629652466,5.18603515625
257,P01880,Immunoglobulin heavy constant delta OS=Homo sapiens OX=9606 GN=IGHD PE=1 SV=3 - [IGHD_HUMAN],7.11534953117371,3.39,2,1,1,2,384,42.3263215046601,8.11865234375
258,P01624,Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2 - [KV315_HUMAN],7.11175680160522,26.09,4,1,2,2,115,12.48820809466,5.18603515625
259,P52209,"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3 - [6PGD_HUMAN]",7.10389494895935,8.49,4,3,3,3,483,53.10595580466,7.22509765625
260,E9PHK0,Tetranectin OS=Homo sapiens OX=9606 GN=CLEC3B PE=1 SV=1 - [E9PHK0_HUMAN],7.07035541534424,20.63,2,2,2,2,160,17.78265820466,5.04638671875
261,A0A0A0MRZ8,Immunoglobulin kappa variable 3D-11 OS=Homo sapiens OX=9606 GN=IGKV3D-11 PE=3 SV=6 - [KVD11_HUMAN],6.98828673362732,26.09,2,2,2,2,115,12.61733132466,5.28759765625
262,A0A087WSY5,Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=1 - [A0A087WSY5_HUMAN],6.97725045681,8.03,2,3,3,3,386,43.99420425466,7.70849609375
263,P30613,Pyruvate kinase PKLR OS=Homo sapiens OX=9606 GN=PKLR PE=1 SV=2 - [KPYR_HUMAN],6.95774495601654,5.57,1,2,3,3,574,61.7914922846601,7.73779296875
264,P37837,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 - [TALDO_HUMAN],6.90190351009369,9.5,2,4,4,4,337,37.51646344466,6.81494140625
265,P01893,"Putative HLA class I histocompatibility antigen, alpha chain H OS=Homo sapiens OX=9606 GN=HLA-H PE=5 SV=3 - [HLAH_HUMAN]",6.85243248939514,8.29,19,0,2,3,362,40.8661907046601,6.30322265625
