,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
134,P07437,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2 - [TBB5_HUMAN],20.1403772830963,18.24,19,4,5,6,444,49.6389736146601,4.89404296875
135,P08758,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2 - [ANXA5_HUMAN],19.8136352300644,23.13,6,5,6,7,320,35.91440263466,5.04638671875
136,P61224,Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1 - [RAP1B_HUMAN],19.6460525989532,34.24,21,5,5,6,184,20.81159370466,5.78271484375
137,P27348,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1 - [1433T_HUMAN],19.47538626194,24.49,4,2,5,7,245,27.74676799466,4.77978515625
138,G3XAM2,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=1 - [G3XAM2_HUMAN],19.3698246479034,13.19,6,6,6,6,576,65.01627702466,7.50341796875
139,P22314,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3 - [UBA1_HUMAN],19.2614645957947,9.92,4,7,7,8,1058,117.77433464466,5.75732421875
140,P08238,Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 - [HS90B_HUMAN],19.0186227560043,12.02,10,1,7,7,724,83.21210592466,5.03369140625
141,P01031,Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4 - [CO5_HUMAN],18.7753796577454,8.11,1,10,10,10,1676,188.18614185466,6.52197265625
142,G5E9F8,Vitamin K-dependent protein S OS=Homo sapiens OX=9606 GN=PROS1 PE=1 SV=2 - [G5E9F8_HUMAN],18.6101307868958,8.62,6,5,5,6,661,73.42614898466,5.51611328125
143,P60174,Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3 - [TPIS_HUMAN],17.7823548316956,32.52,4,6,6,7,286,30.77169764466,5.92236328125
144,Q7Z406,Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2 - [MYH14_HUMAN],17.5666797161102,2.96,7,1,5,6,1995,227.73178123466,5.60498046875
145,P02760,Protein AMBP OS=Homo sapiens OX=9606 GN=AMBP PE=1 SV=1 - [AMBP_HUMAN],16.8180248737335,27.84,3,6,6,6,352,38.97398310466,6.25244140625
146,P04275,von Willebrand factor OS=Homo sapiens OX=9606 GN=VWF PE=1 SV=4 - [VWF_HUMAN],15.9968420267105,2.95,1,6,6,6,2813,309.057930864663,5.47802734375
147,K7EIV0,Calpain small subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=2 - [K7EIV0_HUMAN],15.9366128444672,33.67,10,5,5,5,196,22.08065951466,4.81787109375
148,G3V1A4,"Cofilin 1 (Non-muscle), isoform CRA_a OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=1 - [G3V1A4_HUMAN]",15.8253637552261,44.97,8,5,5,5,149,16.80081896466,8.35302734375
149,O43866,CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1 - [CD5L_HUMAN],15.8219573497772,21.33,1,5,5,6,347,38.06294547466,5.46533203125
150,P05090,Apolipoprotein D OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1 - [APOD_HUMAN],15.8116489648819,32.8,4,6,6,7,189,21.26176389466,5.14794921875
151,A0A0A0MSI0,Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1 - [A0A0A0MSI0_HUMAN],15.7026822566986,26.32,3,2,4,6,171,18.96367310466,6.91748046875
152,Q4VB86,EPB41 protein OS=Homo sapiens OX=9606 GN=EPB41 PE=1 SV=2 - [Q4VB86_HUMAN],15.5473175048828,9.49,26,5,5,5,622,69.8470034546601,6.78564453125
153,P00568,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3 - [KAD1_HUMAN],15.5433810949326,35.57,3,5,5,5,194,21.62130827466,8.63134765625
154,P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3 - [HXK1_HUMAN],15.5181087255478,5.34,2,5,5,6,917,102.42014361466,6.80029296875
155,P61981,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2 - [1433G_HUMAN],15.2963962554932,20.65,3,2,4,5,247,28.28491393466,4.89404296875
156,P01619,Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2 - [KV320_HUMAN],15.2133889198303,40.52,1,2,3,4,116,12.54926737466,4.95751953125
157,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],14.9789077043533,13.55,14,3,4,5,332,36.66536273466,8.26513671875
158,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",14.8601653575897,7.11,1,4,4,5,492,54.0485384246601,8.71923828125
159,A0A0G2JI36,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1 - [A0A0G2JI36_HUMAN]",14.5115876197815,20.07,84,2,4,5,299,34.19470197466,6.23974609375
160,Q14315,Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3 - [FLNC_HUMAN],14.3209614753723,2.53,1,1,5,6,2725,290.840601884661,5.97314453125
161,P06702,Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1 - [S10A9_HUMAN],14.1618015766144,43.86,1,4,4,5,114,13.23350884466,6.12548828125
162,Q04917,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4 - [1433F_HUMAN],14.1544833183289,20.73,3,2,4,5,246,28.20101996466,4.84326171875
163,P08133,Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3 - [ANXA6_HUMAN],14.0314730405807,9.66,5,5,5,5,673,75.8255803046601,5.60498046875
164,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2 - [FA10_HUMAN],13.903279542923,12.09,1,5,5,5,488,54.6965165346601,5.93505859375
165,P02748,Complement component C9 OS=Homo sapiens OX=9606 GN=C9 PE=1 SV=2 - [CO9_HUMAN],13.8134512901306,10.38,1,5,5,5,559,63.13270182466,5.59228515625
166,B4DYU0,Sex hormone-binding globulin OS=Homo sapiens OX=9606 GN=SHBG PE=1 SV=1 - [B4DYU0_HUMAN],13.7962654829025,32.77,14,5,5,5,235,26.05533138466,5.43994140625
167,P54725,UV excision repair protein RAD23 homolog A OS=Homo sapiens OX=9606 GN=RAD23A PE=1 SV=1 - [RD23A_HUMAN],13.7724068164825,21.21,3,3,3,4,363,39.58465012466,4.57666015625
168,P18465,"HLA class I histocompatibility antigen, B-57 alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [1B57_HUMAN]",13.6965086460114,17.4,111,1,4,4,362,40.1989482446601,6.30322265625
169,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],13.6629605293274,15.18,7,5,5,5,461,50.99380336466,6.68310546875
170,P13224,Platelet glycoprotein Ib beta chain OS=Homo sapiens OX=9606 GN=GP1BB PE=1 SV=1 - [GP1BB_HUMAN],13.6213340759277,23.79,1,5,5,5,206,21.70376217466,9.30517578125
171,Q99497,Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2 - [PARK7_HUMAN],13.6180503368378,34.39,3,4,4,4,189,19.87848931466,6.78564453125
172,P78417,Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2 - [GSTO1_HUMAN],13.3317316770554,26.14,3,6,6,6,241,27.54803938466,6.59521484375
173,A0A0C4DGZ8,"Glycoprotein Ib (Platelet), alpha polypeptide OS=Homo sapiens OX=9606 GN=GP1BA PE=1 SV=1 - [A0A0C4DGZ8_HUMAN]",13.0509005784988,7.99,2,5,5,5,626,68.9119965446603,6.68310546875
174,P80108,Phosphatidylinositol-glycan-specific phospholipase D OS=Homo sapiens OX=9606 GN=GPLD1 PE=1 SV=3 - [PHLD_HUMAN],13.0470135211945,7.14,1,4,4,4,840,92.2779648446603,6.36669921875
175,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],13.0319664478302,10.41,2,3,3,4,394,44.73223564466,6.74169921875
176,E7EU05,Platelet glycoprotein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=2 - [E7EU05_HUMAN],13.015473484993,12.31,9,5,5,5,463,52.02874865466,7.25439453125
177,O00299,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN],12.8931953907013,20.75,1,4,4,4,241,26.90574934466,5.17333984375
178,Q5VY30,Retinol-binding protein OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=2 - [Q5VY30_HUMAN],12.8641692399979,33.17,2,4,4,4,199,22.95914603466,6.08740234375
179,K7ER74,APOC4-APOC2 readthrough (NMD candidate) OS=Homo sapiens OX=9606 GN=APOC4-APOC2 PE=1 SV=1 - [K7ER74_HUMAN],12.7220538854599,23.03,6,3,3,5,178,20.03632460466,6.63916015625
180,Q13418,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2 - [ILK_HUMAN],12.6954672336578,12.61,3,5,5,5,452,51.38592744466,8.07470703125
181,P07384,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1 - [CAN1_HUMAN],12.6488101482391,7.28,10,4,4,4,714,81.8381919046601,5.66845703125
182,A0A3B3ISR2,Complement C1r subcomponent OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=1 - [A0A3B3ISR2_HUMAN],12.6211698055267,8.09,7,4,4,4,705,80.12187104466,6.29052734375
183,F5H0C8,Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=1 - [F5H0C8_HUMAN],12.529011964798,17.78,11,1,3,3,315,34.74056489466,4.86865234375
184,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4 - [TCPB_HUMAN],12.5155482292175,11.96,3,4,4,4,535,57.45213278466,6.45556640625
185,F8WCZ6,Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1 - [F8WCZ6_HUMAN],12.3779582977295,6.72,5,3,3,4,521,57.4820323746601,5.45263671875
186,P01780,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2 - [HV307_HUMAN],12.3356883525848,26.5,13,2,3,4,117,12.93441164466,6.56591796875
187,Q9Y4G6,Talin-2 OS=Homo sapiens OX=9606 GN=TLN2 PE=1 SV=4 - [TLN2_HUMAN],12.0999522209167,2.68,3,1,4,4,2542,271.44341072466,5.56689453125
188,C9JXI5,Transmembrane protein 198 (Fragment) OS=Homo sapiens OX=9606 GN=TMEM198 PE=4 SV=1 - [C9JXI5_HUMAN],12.0841017961502,3.96,2,1,1,7,227,24.31319536466,8.17724609375
189,A0A0B4J1X5,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1 - [HV374_HUMAN],12.013355255127,24.79,10,1,3,4,117,12.83137077466,8.66064453125
190,F5H265,Polyubiquitin-C (Fragment) OS=Homo sapiens OX=9606 GN=UBC PE=1 SV=1 - [F5H265_HUMAN],11.9914562702179,63.09,24,4,4,5,149,16.83107960466,6.58056640625
191,Q00610,Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5 - [CLH1_HUMAN],11.6492084264755,3.22,4,5,5,5,1675,191.49253255466,5.69384765625
192,B1AH49,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=1 - [B1AH49_HUMAN],11.5698046684265,23.66,2,3,3,3,224,24.96651037466,7.64990234375
193,B4E3S0,Coronin OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1 - [B4E3S0_HUMAN],11.5566961765289,9.49,9,3,3,4,369,41.57726815466,6.72705078125
194,P08185,Corticosteroid-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA6 PE=1 SV=1 - [CBG_HUMAN],11.425400018692,11.6,3,4,4,4,405,45.11190931466,6.03662109375
195,A0A0C4DH25,Immunoglobulin kappa variable 3D-20 OS=Homo sapiens OX=9606 GN=IGKV3D-20 PE=3 SV=1 - [KVD20_HUMAN],11.3713140487671,21.55,1,1,2,3,116,12.50723434466,4.58935546875
196,P27797,Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1 - [CALR_HUMAN],11.3614780902863,15.59,3,4,4,4,417,48.11182682466,4.43701171875
197,P40227,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3 - [TCPZ_HUMAN],11.327835559845,9.04,2,4,4,4,531,57.98760023466,6.68310546875
198,B4DUR8,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1 - [B4DUR8_HUMAN],11.2607338428497,8.8,8,4,4,4,500,55.63870411466,5.64306640625
199,P12259,Coagulation factor V OS=Homo sapiens OX=9606 GN=F5 PE=1 SV=4 - [FA5_HUMAN],11.260151386261,1.98,2,3,3,3,2224,251.545526534662,6.04931640625
200,P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2 - [GDIB_HUMAN],11.2584818601608,12.58,7,3,5,5,445,50.63087980466,6.46826171875
201,P62937,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2 - [PPIA_HUMAN],11.2175179719925,20.61,4,3,3,5,165,18.00088618466,7.81103515625
202,O14791,Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5 - [APOL1_HUMAN],11.1613810062408,9.05,2,4,4,4,398,43.94689632466,5.80810546875
203,P25311,Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2 - [ZA2G_HUMAN],11.1585876941681,15.1,2,3,3,3,298,34.23710609466,6.04931640625
204,O95445,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=2 - [APOM_HUMAN],11.1014981269836,28.72,2,4,4,4,188,21.23944034466,6.01123046875
205,H0YJC6,Lymphoid-restricted membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=LRMP PE=1 SV=1 - [H0YJC6_HUMAN],11.031854391098,16.49,5,1,1,4,97,11.05063056466,5.84619140625
206,A0A140T9A9,"HLA class I histocompatibility antigen, B-46 alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [A0A140T9A9_HUMAN]",10.7925689220428,20.33,34,1,3,3,241,26.38510888466,5.61767578125
207,Q08380,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1 - [LG3BP_HUMAN],10.7838377952576,8.89,10,4,4,4,585,65.2892885446601,5.27490234375
208,H0YHC3,Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1 - [H0YHC3_HUMAN],10.6652004718781,28.28,25,4,4,4,198,23.40281847466,4.80517578125
209,P61026,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1 - [RAB10_HUMAN],10.5284199714661,22.5,56,2,4,4,200,22.52659012466,8.38232421875
210,P22792,Carboxypeptidase N subunit 2 OS=Homo sapiens OX=9606 GN=CPN2 PE=1 SV=3 - [CPN2_HUMAN],10.2779214382172,8.26,1,3,3,3,545,60.51813201466,5.98583984375
211,P31150,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2 - [GDIA_HUMAN],10.2497403621674,9.62,8,2,4,4,447,50.55014493466,5.13525390625
212,P04264,"Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 - [K2C1_HUMAN]",10.2319506406784,6.68,3,4,4,4,644,65.9990039546601,8.11865234375
213,P02743,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2 - [SAMP_HUMAN],10.1991413831711,19.73,1,4,4,4,223,25.37113188466,6.53662109375
214,P16284,Platelet endothelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=PECAM1 PE=1 SV=2 - [PECA1_HUMAN],10.1803805828094,6.78,1,4,4,5,738,82.4698209546601,6.99072265625
215,O75558,Syntaxin-11 OS=Homo sapiens OX=9606 GN=STX11 PE=1 SV=1 - [STX11_HUMAN],10.1346306800842,11.15,1,2,2,4,287,33.17480841466,6.55126953125
216,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4 - [TCPD_HUMAN],10.1250109672546,11.69,1,4,4,4,539,57.88776398466,7.82568359375
217,Q15084,Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1 - [PDIA6_HUMAN],10.0989129543304,10.0,1,3,3,3,440,48.09126437466,5.08447265625
218,K7EKH5,Fructose-bisphosphate aldolase C (Fragment) OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=1 - [K7EKH5_HUMAN],10.0616221427917,17.04,6,1,1,2,135,15.02586007466,8.58740234375
219,P43652,Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1 - [AFAM_HUMAN],10.0260829925537,7.85,1,4,4,4,599,69.02401644466,5.89697265625
220,H3BLU7,Aflatoxin B1 aldehyde reductase member 2 (Fragment) OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=1 - [H3BLU7_HUMAN],9.98455452919006,14.65,3,3,3,3,314,34.66224727466,7.18115234375
221,P61006,Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1 - [RAB8A_HUMAN],9.92170941829681,20.29,58,2,4,4,207,23.65318973466,9.07080078125
222,A0A075B7B8,Immunoglobulin heavy variable 3/OR16-12 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-12 PE=1 SV=1 - [A0A075B7B8_HUMAN],9.88541483879089,18.8,4,1,2,3,117,12.86626900466,6.50732421875
223,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4 - [G6PI_HUMAN],9.87670755386353,5.38,8,2,2,3,558,63.10724634466,8.32373046875
224,P50148,Guanine nucleotide-binding protein G(q) subunit alpha OS=Homo sapiens OX=9606 GN=GNAQ PE=1 SV=4 - [GNAQ_HUMAN],9.78784823417664,9.47,2,2,2,3,359,42.11531621466,5.68115234375
225,P36955,Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4 - [PEDF_HUMAN],9.76824164390564,13.64,6,4,4,4,418,46.28330742466,6.37939453125
226,Q15833,Syntaxin-binding protein 2 OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=2 - [STXB2_HUMAN],9.76282513141632,9.27,6,4,4,4,593,66.4104985046601,6.55126953125
227,H7BZ94,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2 - [H7BZ94_HUMAN],9.73167669773102,11.64,8,5,5,5,464,52.46927845466,4.86865234375
228,P02749,Beta-2-glycoprotein 1 OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=3 - [APOH_HUMAN],9.53895545005798,11.88,4,3,3,5,345,38.27266101466,7.97216796875
229,D6RD17,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=8 - [D6RD17_HUMAN],9.40172910690308,23.57,4,4,4,4,157,18.00900400466,5.60498046875
230,P52907,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3 - [CAZA1_HUMAN],9.35147666931152,20.28,1,2,4,4,286,32.90232930466,5.69384765625
231,F5GY80,Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=1 - [F5GY80_HUMAN],9.27270674705505,9.26,3,4,4,4,529,60.00195676466,7.66455078125
232,P07357,Complement component C8 alpha chain OS=Homo sapiens OX=9606 GN=C8A PE=1 SV=2 - [CO8A_HUMAN],9.20202493667603,5.65,1,3,3,3,584,65.12103841466,6.46826171875
233,P18428,Lipopolysaccharide-binding protein OS=Homo sapiens OX=9606 GN=LBP PE=1 SV=3 - [LBP_HUMAN],9.16404676437378,8.73,1,3,3,3,481,53.3499155946601,6.69775390625
234,P0DJI8,Serum amyloid A-1 protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=1 - [SAA1_HUMAN],9.15789079666138,28.69,2,2,2,2,122,13.52351894466,6.78564453125
235,A0A087X0Q4,Immunoglobulin kappa variable 2-40 OS=Homo sapiens OX=9606 GN=IGKV2-40 PE=1 SV=1 - [A0A087X0Q4_HUMAN],9.15447616577148,15.38,8,2,2,3,104,11.42653173466,4.48779296875
236,Q3ZCW2,Galectin-related protein OS=Homo sapiens OX=9606 GN=LGALSL PE=1 SV=2 - [LEGL_HUMAN],9.12972187995911,25.58,2,3,3,3,172,18.97365280466,5.35107421875
237,P29622,Kallistatin OS=Homo sapiens OX=9606 GN=SERPINA4 PE=1 SV=3 - [KAIN_HUMAN],9.07890200614929,10.07,1,3,3,4,427,48.51116020466,7.75244140625
238,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens OX=9606 GN=SLC2A3 PE=1 SV=1 - [GTR3_HUMAN]",9.05479383468628,7.26,2,4,4,4,496,53.8892562846601,7.19580078125
239,P17987,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1 - [TCPA_HUMAN],9.03798758983612,8.09,7,4,4,4,556,60.30558528466,6.11279296875
240,P37837,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 - [TALDO_HUMAN],8.9377533197403,11.57,2,4,4,4,337,37.51646344466,6.81494140625
241,P15169,Carboxypeptidase N catalytic chain OS=Homo sapiens OX=9606 GN=CPN1 PE=1 SV=1 - [CBPN_HUMAN],8.80115675926208,8.08,2,3,3,3,458,52.25331419466,7.34228515625
242,P52209,"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3 - [6PGD_HUMAN]",8.79788267612457,6.63,5,3,3,4,483,53.10595580466,7.22509765625
243,O00194,Ras-related protein Rab-27B OS=Homo sapiens OX=9606 GN=RAB27B PE=1 SV=4 - [RB27B_HUMAN],8.61950325965881,19.27,2,3,3,3,218,24.59223069466,5.51611328125
244,G8JLD5,Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=1 - [G8JLD5_HUMAN],8.58037948608398,5.34,2,2,2,3,712,79.57198740466,7.07861328125
245,P02747,Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3 - [C1QC_HUMAN],8.57719206809998,15.92,1,3,3,3,245,25.75713927466,8.41162109375
246,P62805,Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 - [H4_HUMAN],8.5193657875061,29.13,1,3,3,3,103,11.36038230466,11.35595703125
247,P05556,Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2 - [ITB1_HUMAN],8.34233236312866,3.76,1,3,3,3,798,88.35701453466,5.38916015625
248,A0A182DWH7,Selenoprotein P (Fragment) OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=1 - [A0A182DWH7_HUMAN],8.19709205627441,12.9,4,3,3,3,310,35.09340398466,7.66455078125
249,P07360,Complement component C8 gamma chain OS=Homo sapiens OX=9606 GN=C8G PE=1 SV=3 - [CO8G_HUMAN],8.18176603317261,17.82,3,2,2,2,202,22.26354347466,8.30908203125
250,O75882,Attractin OS=Homo sapiens OX=9606 GN=ATRN PE=1 SV=2 - [ATRN_HUMAN],8.06507861614227,3.78,1,4,4,4,1429,158.43246926466,7.31298828125
251,A0A0A0MSV6,Complement C1q subcomponent subunit B (Fragment) OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=6 - [A0A0A0MSV6_HUMAN],7.95405411720276,15.79,4,3,3,3,228,24.01525964466,9.15869140625
252,Q5T4L2,Cyclic AMP-responsive element-binding protein 3-like protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CREB3L4 PE=1 SV=1 - [Q5T4L2_HUMAN],7.85522985458374,10.44,4,1,1,3,182,19.49831592466,4.19580078125
253,P01137,Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2 - [TGFB1_HUMAN],7.81845581531525,12.56,1,3,3,3,390,44.31279848466,8.52880859375
254,P12931,Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens OX=9606 GN=SRC PE=1 SV=3 - [SRC_HUMAN],7.80505633354187,8.58,10,4,4,4,536,59.7969950346601,7.41552734375
255,E7EPV7,Alpha-synuclein OS=Homo sapiens OX=9606 GN=SNCA PE=1 SV=1 - [E7EPV7_HUMAN],7.79030585289001,25.22,4,2,2,2,115,11.76925006466,9.23193359375
256,A0A0C4DH72,Immunoglobulin kappa variable 1-6 OS=Homo sapiens OX=9606 GN=IGKV1-6 PE=3 SV=1 - [KV106_HUMAN],7.72718405723572,13.68,4,1,1,2,117,12.68935269466,8.29443359375
257,A0A0C4DH67,Immunoglobulin kappa variable 1-8 OS=Homo sapiens OX=9606 GN=IGKV1-8 PE=3 SV=1 - [KV108_HUMAN],7.6662859916687,13.91,3,1,1,2,115,12.52923547466,9.01220703125
258,G5E9R5,"Acid phosphatase 1, soluble, isoform CRA_d OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=1 - [G5E9R5_HUMAN]",7.61273384094238,48.75,4,3,3,3,80,8.96540991466,8.33837890625
259,Q5QPP1,UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1 - [Q5QPP1_HUMAN],7.51809883117676,4.12,4,1,1,10,194,21.41893733466,6.78564453125
260,J3KNF4,Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1 - [J3KNF4_HUMAN],7.5136604309082,16.08,4,2,2,2,255,27.06950229466,5.89697265625
261,P09105,Hemoglobin subunit theta-1 OS=Homo sapiens OX=9606 GN=HBQ1 PE=1 SV=2 - [HBAT_HUMAN],7.32984375953674,18.31,1,2,2,2,142,15.49811935466,7.62060546875
262,A0A0B4J1R6,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1 - [A0A0B4J1R6_HUMAN],7.26387619972229,6.78,3,2,2,2,457,49.87887468466,7.91357421875
263,P09211,Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2 - [GSTP1_HUMAN],7.25649523735046,17.14,4,2,2,2,210,23.34102375466,5.64306640625
264,P13671,Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3 - [CO6_HUMAN],7.19007396697998,1.93,1,1,1,2,934,104.71800931466,6.75634765625
