,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
132,P19652,Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2 - [A1AG2_HUMAN],7.90140652656555,9.45,1,1,2,3,201,23.58763263466,5.10986328125
133,P61088,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1 - [UBE2N_HUMAN],7.85204064846039,21.71,6,3,3,3,152,17.12697529466,6.56591796875
134,P30046,D-dopachrome decarboxylase OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=3 - [DOPD_HUMAN],7.82739305496216,19.49,5,2,2,2,118,12.70366339466,7.29833984375
135,O75368,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1 - [SH3L1_HUMAN],7.77144026756287,31.58,1,3,3,4,114,12.76637888466,5.24951171875
136,P02775,Platelet basic protein OS=Homo sapiens OX=9606 GN=PPBP PE=1 SV=3 - [CXCL7_HUMAN],7.70866894721985,11.72,1,1,1,2,128,13.88541756466,8.79248046875
137,P61981,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2 - [1433G_HUMAN],7.64047598838806,12.96,6,1,3,3,247,28.28491393466,4.89404296875
138,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",7.36380124092102,7.32,1,3,3,3,492,54.0485384246601,8.71923828125
139,Q8IXQ3,Uncharacterized protein C9orf40 OS=Homo sapiens OX=9606 GN=C9orf40 PE=1 SV=1 - [CI040_HUMAN],7.33389902114868,14.95,1,1,1,1,194,21.05037247466,5.00830078125
140,F8VVB9,Tubulin alpha-1B chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBA1B PE=1 SV=8 - [F8VVB9_HUMAN],7.14146494865417,11.79,16,1,2,2,246,27.44768395466,5.19873046875
141,P68366,Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1 - [TBA4A_HUMAN],7.13777732849121,6.47,9,1,2,2,448,49.89237157466,5.05908203125
142,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1 - [S10A4_HUMAN],7.10748600959778,18.81,1,2,2,4,101,11.72073264466,6.11279296875
143,D6RH21,Kelch-like protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=KLHL3 PE=1 SV=1 - [D6RH21_HUMAN],6.89779591560364,8.25,2,1,1,2,400,44.8415274146601,5.05908203125
144,E9PP76,Copper chaperone for superoxide dismutase (Fragment) OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1 - [E9PP76_HUMAN],6.79873633384705,19.12,3,1,1,2,68,7.28061190466,4.83056640625
145,K7EQQ3,"Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=1 - [K7EQQ3_HUMAN]",6.71882152557373,12.82,2,2,2,2,390,39.50445228466,4.99560546875
146,P19827,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Homo sapiens OX=9606 GN=ITIH1 PE=1 SV=3 - [ITIH1_HUMAN],6.66085982322693,4.5,3,3,3,3,911,101.32561954466,6.78564453125
147,E5RIW3,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1 - [E5RIW3_HUMAN],6.66068243980408,21.43,4,2,2,2,84,10.07401140466,4.62744140625
148,P01011,Alpha-1-antichymotrypsin OS=Homo sapiens OX=9606 GN=SERPINA3 PE=1 SV=2 - [AACT_HUMAN],6.53142404556274,6.62,3,2,2,2,423,47.62053863466,5.51611328125
149,E5RJR5,S-phase kinase-associated protein 1 OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=1 - [E5RJR5_HUMAN],6.52191352844238,17.79,8,2,2,2,163,18.70830493466,4.70361328125
150,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1 - [S10A8_HUMAN],6.49965977668762,26.88,1,3,3,5,93,10.82764968466,7.03466796875
151,C9J8U2,Nicotinate phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAPRT PE=1 SV=1 - [C9J8U2_HUMAN],6.41341638565063,10.61,6,2,2,2,490,52.12912020466,5.32568359375
152,P0CG04,Immunoglobulin lambda constant 1 OS=Homo sapiens OX=9606 GN=IGLC1 PE=1 SV=1 - [IGLC1_HUMAN],6.20773839950562,50.94,3,1,3,4,106,11.34060793466,7.86962890625
153,P80188,Neutrophil gelatinase-associated lipocalin OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=2 - [NGAL_HUMAN],6.17935860157013,26.77,2,3,3,3,198,22.57371707466,8.90966796875
154,M0R0Y2,Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1 - [M0R0Y2_HUMAN],6.15777015686035,12.11,7,2,2,2,256,29.14432773466,5.16064453125
155,Q9H4B7,Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1 - [TBB1_HUMAN],6.15211892127991,6.21,14,1,2,2,451,50.2945627146601,5.17333984375
156,J3QR48,Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=8 - [J3QR48_HUMAN],5.93468761444092,10.14,2,1,1,2,148,16.38755270466,5.56689453125
157,O95810,Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3 - [CAVN2_HUMAN],5.85611915588379,7.06,1,2,2,2,425,47.14459056466,5.21142578125
158,P05164,Myeloperoxidase OS=Homo sapiens OX=9606 GN=MPO PE=1 SV=1 - [PERM_HUMAN],5.64676427841187,5.91,2,4,4,4,745,83.8148427546601,8.96826171875
159,R4GN98,Protein S100 (Fragment) OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1 - [R4GN98_HUMAN],5.63848030567169,25.88,2,2,2,4,85,9.67506278466,5.45263671875
160,G5E9F8,Vitamin K-dependent protein S OS=Homo sapiens OX=9606 GN=PROS1 PE=1 SV=2 - [G5E9F8_HUMAN],5.55394268035889,4.24,4,2,2,3,661,73.42614898466,5.51611328125
161,P00747,Plasminogen OS=Homo sapiens OX=9606 GN=PLG PE=1 SV=2 - [PLMN_HUMAN],5.46659731864929,4.32,3,2,2,2,810,90.5101610046602,7.23974609375
162,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],5.40796184539795,11.14,14,2,3,3,332,36.66536273466,8.26513671875
163,P00167,Cytochrome b5 OS=Homo sapiens OX=9606 GN=CYB5A PE=1 SV=2 - [CYB5_HUMAN],5.38825666904449,22.39,1,2,2,2,134,15.32050733466,4.95751953125
164,P00492,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2 - [HPRT_HUMAN],5.36437439918518,9.63,1,2,2,2,218,24.56360054466,6.68310546875
165,P35908,"Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens OX=9606 GN=KRT2 PE=1 SV=2 - [K22E_HUMAN]",5.30146777629852,5.16,6,2,3,3,639,65.3932203446601,8.00146484375
166,F2Z2Q9,Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=1 - [F2Z2Q9_HUMAN],4.97942543029785,30.0,4,2,2,2,70,7.49580106466,5.10986328125
167,P08311,Cathepsin G OS=Homo sapiens OX=9606 GN=CTSG PE=1 SV=2 - [CATG_HUMAN],4.93689846992493,7.06,1,2,2,2,255,28.81907096466,11.19482421875
168,Q04760,Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4 - [LGUL_HUMAN],4.93291640281677,10.33,1,2,2,2,184,20.76424879466,5.31298828125
169,S4R460,Immunoglobulin heavy variable 3/OR16-9 (non-functional) OS=Homo sapiens OX=9606 GN=IGHV3OR16-9 PE=1 SV=2 - [S4R460_HUMAN],4.86971616744995,19.79,2,1,1,1,96,10.42299309466,7.97216796875
170,Q9NZD4,Alpha-hemoglobin-stabilizing protein OS=Homo sapiens OX=9606 GN=AHSP PE=1 SV=1 - [AHSP_HUMAN],4.85835599899292,20.59,2,2,2,2,102,11.83298091466,4.99560546875
171,P15374,Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1 - [UCHL3_HUMAN],4.81977510452271,15.65,2,2,2,3,230,26.16597472466,4.91943359375
172,A0A1B0GUS4,Ubiquitin-conjugating enzyme E2 L5 OS=Homo sapiens OX=9606 GN=UBE2L5 PE=2 SV=1 - [UB2L5_HUMAN],4.8190484046936,14.29,2,1,1,1,154,17.86415763466,7.84033203125
173,P37837,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 - [TALDO_HUMAN],4.81822240352631,9.2,2,3,3,3,337,37.51646344466,6.81494140625
174,P07451,Carbonic anhydrase 3 OS=Homo sapiens OX=9606 GN=CA3 PE=1 SV=3 - [CAH3_HUMAN],4.653076171875,10.0,2,2,2,2,260,29.53870765466,7.34228515625
175,A0A0C4DH25,Immunoglobulin kappa variable 3D-20 OS=Homo sapiens OX=9606 GN=IGKV3D-20 PE=3 SV=1 - [KVD20_HUMAN],4.61466073989868,13.79,2,1,1,1,116,12.50723434466,4.58935546875
176,H3BPK3,"Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=1 - [H3BPK3_HUMAN]",4.57516920566559,8.37,4,2,2,2,239,26.39840099466,8.23583984375
177,Q5T123,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1 - [Q5T123_HUMAN],4.52725601196289,17.05,2,1,1,1,88,9.37476046466,9.36376953125
178,P28289,Tropomodulin-1 OS=Homo sapiens OX=9606 GN=TMOD1 PE=1 SV=1 - [TMOD1_HUMAN],4.48194456100464,4.74,1,1,1,1,359,40.54388691466,5.09716796875
179,A0A1B0GTR9,Tyrosine-protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=JAK2 PE=1 SV=1 - [A0A1B0GTR9_HUMAN],4.36274814605713,3.66,2,1,1,1,710,81.38500905466,7.81103515625
180,U3KPS2,Myeloblastin OS=Homo sapiens OX=9606 GN=PRTN3 PE=1 SV=1 - [U3KPS2_HUMAN],4.30821311473846,9.3,2,2,2,2,215,23.59602893466,8.16259765625
181,C9JL85,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=1 - [C9JL85_HUMAN],4.26630449295044,32.69,2,1,1,1,52,5.70081570466,4.77978515625
182,P68402,Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B2 PE=1 SV=1 - [PA1B2_HUMAN],4.22840452194214,8.3,1,1,1,1,229,25.55312384466,5.92236328125
183,Q14185,Dedicator of cytokinesis protein 1 OS=Homo sapiens OX=9606 GN=DOCK1 PE=1 SV=2 - [DOCK1_HUMAN],4.19315910339355,1.45,2,1,1,1,1865,215.208997584661,7.56201171875
184,H7C1T0,GATOR complex protein DEPDC5 (Fragment) OS=Homo sapiens OX=9606 GN=DEPDC5 PE=1 SV=1 - [H7C1T0_HUMAN],4.14644527435303,4.4,11,1,1,1,659,73.2235844446601,6.48095703125
185,Q15404,Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3 - [RSU1_HUMAN],4.1239595413208,11.91,1,2,2,2,277,31.52069322466,8.64599609375
186,F8WEH5,Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=1 - [F8WEH5_HUMAN],4.07983732223511,30.0,4,1,1,1,50,5.46466046466,5.09716796875
187,I3L398,Protein disulfide-isomerase (Fragment) OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=1 - [I3L398_HUMAN],4.04509162902832,14.0,7,3,3,3,200,22.99077521466,5.02099609375
188,Q9Y2V2,Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2 - [CHSP1_HUMAN],3.94076061248779,10.88,1,1,1,1,147,15.88202942466,8.20654296875
189,A0A087X0Q4,Immunoglobulin kappa variable 2-40 OS=Homo sapiens OX=9606 GN=IGKV2-40 PE=1 SV=1 - [A0A087X0Q4_HUMAN],3.92226123809814,12.5,8,1,1,1,104,11.42653173466,4.48779296875
190,P98077,SHC-transforming protein 2 OS=Homo sapiens OX=9606 GN=SHC2 PE=1 SV=4 - [SHC2_HUMAN],3.90137028694153,4.64,1,1,1,1,582,61.8770821246601,6.77099609375
191,P49221,Protein-glutamine gamma-glutamyltransferase 4 OS=Homo sapiens OX=9606 GN=TGM4 PE=1 SV=2 - [TGM4_HUMAN],3.88596367835999,3.07,1,1,1,1,684,77.0960547446601,6.75634765625
192,Q1JUQ5,Peptidylprolyl isomerase OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=1 - [Q1JUQ5_HUMAN],3.83197069168091,15.22,3,1,1,1,92,10.11215348466,5.89697265625
193,P20160,Azurocidin OS=Homo sapiens OX=9606 GN=AZU1 PE=1 SV=3 - [CAP7_HUMAN],3.81466555595398,4.38,1,1,1,1,251,26.86865633466,9.49560546875
194,O00299,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN],3.78146433830261,11.2,1,1,1,1,241,26.90574934466,5.17333984375
195,B0QYP8,Beta-parvin (Fragment) OS=Homo sapiens OX=9606 GN=PARVB PE=1 SV=1 - [B0QYP8_HUMAN],3.77241110801697,7.22,3,1,1,1,194,21.54726029466,5.30029296875
196,Q8WXC6,COP9 signalosome complex subunit 9 OS=Homo sapiens OX=9606 GN=COPS9 PE=1 SV=3 - [CSN9_HUMAN],3.75170373916626,35.09,1,1,1,1,57,6.20675511466,3.82763671875
197,Q9UL46,Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4 - [PSME2_HUMAN],3.70211577415466,5.44,2,1,1,1,239,27.38431693466,5.73193359375
198,P11215,Integrin alpha-M OS=Homo sapiens OX=9606 GN=ITGAM PE=1 SV=2 - [ITAM_HUMAN],3.69953203201294,1.13,1,1,1,1,1152,127.09852663466,7.22509765625
199,P51786,Zinc finger protein 157 OS=Homo sapiens OX=9606 GN=ZNF157 PE=2 SV=2 - [ZN157_HUMAN],3.66187334060669,5.53,1,1,1,1,506,58.25302701466,8.47021484375
200,A0A3B3ISA6,Complement C4-B (Fragment) OS=Homo sapiens OX=9606 GN=C4B PE=1 SV=1 - [A0A3B3ISA6_HUMAN],3.63299822807312,1.47,10,1,1,1,1296,142.90055451466,7.02001953125
201,A0A2Q2TTZ9,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=1 - [A0A2Q2TTZ9_HUMAN],3.52621555328369,16.67,1,1,1,1,108,11.83474766466,5.33837890625
202,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],3.52199649810791,3.05,1,1,1,1,394,44.73223564466,6.74169921875
203,Q6B0K9,Hemoglobin subunit mu OS=Homo sapiens OX=9606 GN=HBM PE=1 SV=1 - [HBM_HUMAN],3.51623725891113,10.64,1,1,1,1,141,15.60816106466,6.62451171875
204,E5RJ61,Dematin (Fragment) OS=Homo sapiens OX=9606 GN=DMTN PE=1 SV=1 - [E5RJ61_HUMAN],3.50042521953583,26.36,7,2,2,2,110,12.08822511466,6.55126953125
205,Q14624,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Homo sapiens OX=9606 GN=ITIH4 PE=1 SV=4 - [ITIH4_HUMAN],3.49698138237,2.37,2,1,1,1,930,103.29298970466,6.97607421875
206,P41240,Tyrosine-protein kinase CSK OS=Homo sapiens OX=9606 GN=CSK PE=1 SV=1 - [CSK_HUMAN],3.46541500091553,4.22,1,1,1,1,450,50.67173412466,7.06396484375
207,O60784,Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2 - [TOM1_HUMAN],3.45702719688416,9.15,1,1,1,1,492,53.7848683446601,4.70361328125
208,Q3SY84,"Keratin, type II cytoskeletal 71 OS=Homo sapiens OX=9606 GN=KRT71 PE=1 SV=3 - [K2C71_HUMAN]",3.43255877494812,4.59,1,1,1,1,523,57.25599549466,6.60986328125
209,P06850,Corticoliberin OS=Homo sapiens OX=9606 GN=CRH PE=1 SV=1 - [CRF_HUMAN],3.42509293556213,16.33,1,1,1,1,196,21.40841059466,9.96435546875
210,Q8IZD2,Inactive histone-lysine N-methyltransferase 2E OS=Homo sapiens OX=9606 GN=KMT2E PE=1 SV=1 - [KMT2E_HUMAN],3.42243146896362,1.08,1,1,1,1,1858,204.838021124661,7.60595703125
211,Q9UHB7,AF4/FMR2 family member 4 OS=Homo sapiens OX=9606 GN=AFF4 PE=1 SV=1 - [AFF4_HUMAN],3.4198944568634,2.41,1,1,1,1,1163,127.38176357466,9.30517578125
212,P07996,Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2 - [TSP1_HUMAN],3.41640567779541,1.54,1,1,1,1,1170,129.29956108466,4.94482421875
213,A0A075B6K5,Immunoglobulin lambda variable 3-9 OS=Homo sapiens OX=9606 GN=IGLV3-9 PE=3 SV=1 - [LV39_HUMAN],3.41456699371338,13.91,2,1,1,1,115,12.32407787466,7.38623046875
214,Q2VWA4,SKI family transcriptional corepressor 2 OS=Homo sapiens OX=9606 GN=SKOR2 PE=1 SV=2 - [SKOR2_HUMAN],3.38540291786194,4.7,2,1,1,1,1001,104.17027230466,6.48095703125
215,Q5T6H7,Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=1 - [Q5T6H7_HUMAN],3.34003734588623,2.54,2,1,1,1,552,62.0994547646601,5.73193359375
216,A0A087X2E9,Glutathione S-transferase P (Fragment) OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=1 - [A0A087X2E9_HUMAN],3.33453726768494,18.99,3,1,1,1,79,8.89042753466,7.28369140625
217,P52209,"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3 - [6PGD_HUMAN]",3.28334212303162,2.9,1,1,1,1,483,53.10595580466,7.22509765625
218,Q96Q06,Perilipin-4 OS=Homo sapiens OX=9606 GN=PLIN4 PE=1 SV=2 - [PLIN4_HUMAN],3.28185486793518,1.62,2,1,1,1,1357,134.348898274661,8.73388671875
219,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3 - [GNAI2_HUMAN],3.27656316757202,4.23,1,1,1,1,355,40.42505614466,5.54150390625
220,H7BZT7,S-formylglutathione hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=1 - [H7BZT7_HUMAN],3.27404165267944,9.57,3,1,1,1,230,25.46263737466,6.85888671875
221,P02776,Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2 - [PLF4_HUMAN],3.24092268943787,8.91,2,1,1,1,101,10.83789490466,8.61669921875
222,Q9HD89,Resistin OS=Homo sapiens OX=9606 GN=RETN PE=1 SV=1 - [RETN_HUMAN],3.23865389823914,13.89,1,1,1,1,108,11.41146229466,6.85888671875
223,Q86YV5,Inactive tyrosine-protein kinase PRAG1 OS=Homo sapiens OX=9606 GN=PRAG1 PE=1 SV=4 - [PRAG1_HUMAN],3.21257734298706,2.7,1,1,1,1,1406,149.52937831466,7.19580078125
224,E9PMI6,Methylosome subunit pICln OS=Homo sapiens OX=9606 GN=CLNS1A PE=1 SV=1 - [E9PMI6_HUMAN],3.16621804237366,7.78,4,1,1,1,167,18.24769955466,4.41162109375
225,Q9C0J9,Class E basic helix-loop-helix protein 41 OS=Homo sapiens OX=9606 GN=BHLHE41 PE=1 SV=1 - [BHE41_HUMAN],3.16067719459534,3.73,1,1,1,2,482,50.4660171446601,7.35693359375
226,A0A494BZR8,Eukaryotic translation initiation factor 2-alpha kinase 3 (Fragment) OS=Homo sapiens OX=9606 GN=EIF2AK3 PE=4 SV=1 - [A0A494BZR8_HUMAN],3.14976453781128,13.33,2,1,1,1,225,23.34310495466,4.88134765625
227,A0A087WVV1,Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1 - [A0A087WVV1_HUMAN],3.14767098426819,13.1,2,1,1,1,84,9.55108508466,8.77783203125
228,J3KS60,Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1 - [J3KS60_HUMAN],3.08093547821045,17.39,6,1,1,1,92,9.93796863466,4.32275390625
229,P22492,Histone H1t OS=Homo sapiens OX=9606 GN=HIST1H1T PE=2 SV=4 - [H1T_HUMAN],3.04901361465454,5.31,5,1,1,1,207,22.00566820466,11.70751953125
230,G3V4E1,Diacylglycerol kinase (Fragment) OS=Homo sapiens OX=9606 GN=DGKA PE=1 SV=1 - [G3V4E1_HUMAN],3.03796315193176,3.85,2,1,1,2,545,61.36699733466,7.13720703125
231,Q5TFM2,Complement factor H OS=Homo sapiens OX=9606 GN=CFH PE=1 SV=1 - [Q5TFM2_HUMAN],2.99816560745239,2.86,3,1,1,1,385,43.81674622466,7.51806640625
232,A6PVN7,Serine/threonine-protein phosphatase 2A activator (Fragment) OS=Homo sapiens OX=9606 GN=PTPA PE=1 SV=1 - [A6PVN7_HUMAN],2.98900055885315,20.31,10,1,1,1,64,7.39591255466,8.47021484375
233,C9JA05,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=1 - [C9JA05_HUMAN],2.95193457603455,17.14,4,1,1,1,70,8.16240927466,8.55810546875
234,P30049,"ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2 - [ATPD_HUMAN]",2.93046689033508,8.33,1,1,1,1,168,17.47919461466,5.49072265625
235,H0Y307,Kinesin-like protein KIF13A (Fragment) OS=Homo sapiens OX=9606 GN=KIF13A PE=1 SV=1 - [H0Y307_HUMAN],2.92276835441589,3.04,3,1,1,1,889,100.59201114466,5.63037109375
236,O75106,Retina-specific copper amine oxidase OS=Homo sapiens OX=9606 GN=AOC2 PE=1 SV=2 - [AOC2_HUMAN],2.91862463951111,3.44,1,1,1,1,756,83.62087909466,7.03466796875
237,P12724,Eosinophil cationic protein OS=Homo sapiens OX=9606 GN=RNASE3 PE=1 SV=2 - [ECP_HUMAN],2.91691970825195,7.5,1,1,1,1,160,18.37334772466,10.02294921875
238,Q9NQP5,Coagulation factor XIII A chain (Fragment) OS=Homo sapiens OX=9606 GN=F13A1 PE=1 SV=2 - [Q9NQP5_HUMAN],2.91641235351563,11.59,3,1,1,1,138,15.94118061466,9.26123046875
239,Q9NTG1,Polycystic kidney disease and receptor for egg jelly-related protein OS=Homo sapiens OX=9606 GN=PKDREJ PE=2 SV=2 - [PKDRE_HUMAN],2.905841588974,1.42,1,1,1,1,2253,255.285450304661,9.11474609375
240,H7C3S9,COP9 signalosome complex subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=COPS8 PE=1 SV=1 - [H7C3S9_HUMAN],2.89373803138733,15.66,3,1,1,1,83,9.03868894466,4.50048828125
241,Q9BRT3,Migration and invasion enhancer 1 OS=Homo sapiens OX=9606 GN=MIEN1 PE=1 SV=1 - [MIEN1_HUMAN],2.88569855690002,9.57,2,1,1,1,115,12.39517012466,4.37353515625
242,Q6NV74,Uncharacterized protein KIAA1211-like OS=Homo sapiens OX=9606 GN=KIAA1211L PE=1 SV=3 - [K121L_HUMAN],2.87440967559814,1.87,1,1,1,1,962,102.09502363466,7.95751953125
243,H3BPV8,Erythrocyte membrane protein band 4.2 (Fragment) OS=Homo sapiens OX=9606 GN=EPB42 PE=1 SV=1 - [H3BPV8_HUMAN],2.87351393699646,7.33,4,1,1,1,191,21.55614027466,8.48486328125
244,Q5TA01,Glutathione S-transferase omega-1 (Fragment) OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=1 - [Q5TA01_HUMAN],2.85555338859558,5.0,3,1,1,1,180,20.92466319466,6.55126953125
245,S4R3T3,Sushi domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=SUSD3 PE=1 SV=1 - [S4R3T3_HUMAN],2.85355377197266,18.49,3,1,1,1,119,12.56348490466,10.00830078125
246,F8WDD7,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=4 SV=1 - [F8WDD7_HUMAN],2.84808564186096,9.73,5,1,1,1,113,13.04903935466,9.51025390625
247,C9JJ34,Ran-specific GTPase-activating protein (Fragment) OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1 - [C9JJ34_HUMAN],2.83213806152344,6.75,4,1,1,1,163,18.75021910466,5.21142578125
248,P28072,Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4 - [PSB6_HUMAN],2.8157331943512,4.6,1,1,1,1,239,25.34144909466,4.91943359375
249,Q9H930,Nuclear body protein SP140-like protein OS=Homo sapiens OX=9606 GN=SP140L PE=1 SV=3 - [SP14L_HUMAN],2.8013916015625,4.31,1,1,1,1,580,66.9623518446599,8.48486328125
250,D6RA70,3'-5' RNA helicase YTHDC2 OS=Homo sapiens OX=9606 GN=YTHDC2 PE=1 SV=1 - [D6RA70_HUMAN],2.78684544563293,3.11,2,1,1,1,739,82.93660242466,7.38623046875
251,H9KV28,Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2 - [H9KV28_HUMAN],2.71767520904541,1.47,5,1,1,1,1228,136.76514132466,5.23681640625
252,Q5QPM9,Proteasome inhibitor PI31 subunit (Fragment) OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=1 - [Q5QPM9_HUMAN],2.70158052444458,8.2,3,1,1,1,183,20.58044629466,6.26513671875
253,P14174,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4 - [MIF_HUMAN],2.68948221206665,7.83,1,1,1,1,115,12.46821986466,7.88427734375
254,B5MBZ8,Protein phosphatase 1 regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PPP1R7 PE=1 SV=1 - [B5MBZ8_HUMAN],2.68804335594177,6.57,5,1,1,1,274,31.33800935466,4.62744140625
255,P59665,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1 - [DEF1_HUMAN],2.6851761341095,9.57,2,1,1,1,94,10.19417914466,6.99072265625
256,C9JXI5,Transmembrane protein 198 (Fragment) OS=Homo sapiens OX=9606 GN=TMEM198 PE=4 SV=1 - [C9JXI5_HUMAN],2.67468881607056,3.96,2,1,1,1,227,24.31319536466,8.17724609375
257,Q9BS19,Epididymis secretory sperm binding protein OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=1 - [Q9BS19_HUMAN],2.65541934967041,4.72,2,1,1,1,254,28.61197060466,6.91748046875
258,P23109,AMP deaminase 1 OS=Homo sapiens OX=9606 GN=AMPD1 PE=1 SV=2 - [AMPD1_HUMAN],2.65216422080994,3.46,1,1,1,1,780,90.16111137466,6.99072265625
