,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
135,P01619,Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2 - [KV320_HUMAN],20.3204123973846,21.55,1,1,2,5,116,12.54926737466,4.95751953125
136,G5E9F8,Vitamin K-dependent protein S OS=Homo sapiens OX=9606 GN=PROS1 PE=1 SV=2 - [G5E9F8_HUMAN],20.102900147438,7.87,6,5,5,7,661,73.42614898466,5.51611328125
137,E7EPG1,Multimerin-1 OS=Homo sapiens OX=9606 GN=MMRN1 PE=1 SV=1 - [E7EPG1_HUMAN],19.8853060007095,10.21,2,7,7,8,970,110.68253981466,7.02001953125
138,P25705,"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 - [ATPA_HUMAN]",19.8694937229156,15.91,7,6,6,7,553,59.71359642466,9.12939453125
139,G3V1A4,"Cofilin 1 (Non-muscle), isoform CRA_a OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=1 - [G3V1A4_HUMAN]",19.7253446578979,44.97,8,5,5,6,149,16.80081896466,8.35302734375
140,P07360,Complement component C8 gamma chain OS=Homo sapiens OX=9606 GN=C8G PE=1 SV=3 - [CO8G_HUMAN],19.3089196681976,39.6,3,5,5,5,202,22.26354347466,8.30908203125
141,A0A087WZB5,Beta-parvin OS=Homo sapiens OX=9606 GN=PARVB PE=1 SV=1 - [A0A087WZB5_HUMAN],19.220630645752,23.18,5,5,5,6,289,33.23655036466,5.89697265625
142,P00739,Haptoglobin-related protein OS=Homo sapiens OX=9606 GN=HPR PE=2 SV=2 - [HPTR_HUMAN],19.0793814659119,27.01,3,1,8,10,348,39.00468126466,7.09326171875
143,P16452,Erythrocyte membrane protein band 4.2 OS=Homo sapiens OX=9606 GN=EPB42 PE=1 SV=3 - [EPB42_HUMAN],18.7256314754486,12.01,5,6,6,6,691,76.96070156466,8.08935546875
144,P31150,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2 - [GDIA_HUMAN],18.5166383981705,21.48,4,4,7,7,447,50.55014493466,5.13525390625
145,P01877,Immunoglobulin heavy constant alpha 2 OS=Homo sapiens OX=9606 GN=IGHA2 PE=1 SV=4 - [IGHA2_HUMAN],18.4565885066986,25.0,2,2,5,5,340,36.56802995466,6.26513671875
146,Q93084,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens OX=9606 GN=ATP2A3 PE=1 SV=2 - [AT2A3_HUMAN],18.3706042766571,6.9,3,5,5,5,1043,113.90436444466,5.56689453125
147,A0A087X232,Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1 - [A0A087X232_HUMAN],18.1779444217682,14.37,6,7,7,8,682,75.8564769046601,5.19873046875
148,Q99497,Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2 - [PARK7_HUMAN],18.1774237155914,38.62,3,6,6,6,189,19.87848931466,6.78564453125
149,P15531,Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1 - [NDKA_HUMAN],18.0627839565277,33.55,9,4,4,6,152,17.13767207466,6.18896484375
150,Q5VY30,Retinol-binding protein OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=2 - [Q5VY30_HUMAN],17.9622597694397,33.67,2,4,4,6,199,22.95914603466,6.08740234375
151,P00918,Carbonic anhydrase 2 OS=Homo sapiens OX=9606 GN=CA2 PE=1 SV=2 - [CAH2_HUMAN],17.895649433136,25.77,3,5,5,6,260,29.22792344466,7.40087890625
152,A0A0A0MSI0,Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1 - [A0A0A0MSI0_HUMAN],17.4354183673859,36.84,5,5,6,7,171,18.96367310466,6.91748046875
153,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens OX=9606 GN=SLC2A3 PE=1 SV=1 - [GTR3_HUMAN]",17.2702370882034,7.26,2,4,4,5,496,53.8892562846601,7.19580078125
154,P02775,Platelet basic protein OS=Homo sapiens OX=9606 GN=PPBP PE=1 SV=3 - [CXCL7_HUMAN],17.2313125133514,29.69,1,3,3,5,128,13.88541756466,8.79248046875
155,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],17.1937037706375,22.78,7,7,7,7,461,50.99380336466,6.68310546875
156,P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2 - [GDIB_HUMAN],16.7990037202835,17.53,7,3,6,6,445,50.63087980466,6.46826171875
157,P43652,Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1 - [AFAM_HUMAN],16.6683716773987,11.52,1,5,5,6,599,69.02401644466,5.89697265625
158,Q9Y4G6,Talin-2 OS=Homo sapiens OX=9606 GN=TLN2 PE=1 SV=4 - [TLN2_HUMAN],16.5723345279694,3.46,3,1,6,7,2542,271.44341072466,5.56689453125
159,K7ER74,APOC4-APOC2 readthrough (NMD candidate) OS=Homo sapiens OX=9606 GN=APOC4-APOC2 PE=1 SV=1 - [K7ER74_HUMAN],16.3255436420441,24.16,6,4,4,6,178,20.03632460466,6.63916015625
160,P60174,Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3 - [TPIS_HUMAN],15.977622628212,22.03,4,5,5,5,286,30.77169764466,5.92236328125
161,O75083,WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4 - [WDR1_HUMAN],15.9678711891174,13.86,2,6,6,6,606,66.1518722446601,6.65380859375
162,P12259,Coagulation factor V OS=Homo sapiens OX=9606 GN=F5 PE=1 SV=4 - [FA5_HUMAN],15.6630802154541,3.82,2,6,6,6,2224,251.545526534662,6.04931640625
163,P08185,Corticosteroid-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA6 PE=1 SV=1 - [CBG_HUMAN],15.5700068473816,15.31,3,5,5,5,405,45.11190931466,6.03662109375
164,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4 - [G6PI_HUMAN],15.536409497261,11.47,19,5,5,6,558,63.10724634466,8.32373046875
165,P02748,Complement component C9 OS=Homo sapiens OX=9606 GN=C9 PE=1 SV=2 - [CO9_HUMAN],15.5343797206879,11.09,1,5,5,5,559,63.13270182466,5.59228515625
166,P08758,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2 - [ANXA5_HUMAN],15.394157409668,24.38,5,5,5,6,320,35.91440263466,5.04638671875
167,P08238,Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 - [HS90B_HUMAN],15.3827273845673,9.12,11,1,6,7,724,83.21210592466,5.03369140625
168,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2 - [FA10_HUMAN],15.3240735530853,12.09,1,5,5,5,488,54.6965165346601,5.93505859375
169,P78417,Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2 - [GSTO1_HUMAN],15.2443894147873,29.88,3,8,8,8,241,27.54803938466,6.59521484375
170,Q16610,Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2 - [ECM1_HUMAN],15.0274884700775,10.74,1,5,5,5,540,60.63527778466,6.71240234375
171,Q7Z406,Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2 - [MYH14_HUMAN],14.9361705780029,2.41,5,1,4,5,1995,227.73178123466,5.60498046875
172,P00568,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3 - [KAD1_HUMAN],14.8364977836609,35.57,3,5,5,5,194,21.62130827466,8.63134765625
173,A0A2Q2TTZ9,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=1 - [A0A2Q2TTZ9_HUMAN],14.7933754920959,31.48,2,2,2,4,108,11.83474766466,5.33837890625
174,P13671,Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3 - [CO6_HUMAN],14.6965153217316,5.25,1,3,3,4,934,104.71800931466,6.75634765625
175,P0DMV9,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1 - [HS71B_HUMAN],14.6239950656891,10.14,5,3,5,5,641,70.0090404646601,5.65576171875
176,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4 - [TCPB_HUMAN],14.5001468658447,15.14,3,5,5,6,535,57.45213278466,6.45556640625
177,P05090,Apolipoprotein D OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1 - [APOD_HUMAN],14.1799120903015,29.63,4,5,5,5,189,21.26176389466,5.14794921875
178,P62937,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2 - [PPIA_HUMAN],14.1401102542877,32.73,4,5,5,5,165,18.00088618466,7.81103515625
179,P02743,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2 - [SAMP_HUMAN],13.9851049184799,25.11,1,5,5,5,223,25.37113188466,6.53662109375
180,P09211,Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2 - [GSTP1_HUMAN],13.8825436830521,30.95,4,4,4,4,210,23.34102375466,5.64306640625
181,Q13418,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2 - [ILK_HUMAN],13.5133585929871,11.28,3,4,4,4,452,51.38592744466,8.07470703125
182,P00352,Retinal dehydrogenase 1 OS=Homo sapiens OX=9606 GN=ALDH1A1 PE=1 SV=2 - [AL1A1_HUMAN],13.5060482025146,11.98,4,4,4,4,501,54.8269503846601,6.72705078125
183,E7EU05,Platelet glycoprotein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=2 - [E7EU05_HUMAN],13.4712944030762,12.31,9,5,5,5,463,52.02874865466,7.25439453125
184,I3L145,Sex hormone-binding globulin OS=Homo sapiens OX=9606 GN=SHBG PE=1 SV=1 - [I3L145_HUMAN],13.3191061019897,16.57,14,4,4,4,344,37.46430638466,6.22705078125
185,A0A0C4DH72,Immunoglobulin kappa variable 1-6 OS=Homo sapiens OX=9606 GN=IGKV1-6 PE=3 SV=1 - [KV106_HUMAN],13.0879182815552,23.93,4,1,2,4,117,12.68935269466,8.29443359375
186,P52907,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3 - [CAZA1_HUMAN],13.0487287044525,20.28,4,2,4,4,286,32.90232930466,5.69384765625
187,P04264,"Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 - [K2C1_HUMAN]",13.0010275840759,8.39,12,5,5,5,644,65.9990039546601,8.11865234375
188,P48735,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2 - [IDHP_HUMAN]",12.9266741275787,10.84,2,4,4,5,452,50.87686584466,8.68994140625
189,O14791,Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5 - [APOL1_HUMAN],12.9159104824066,14.57,2,5,5,5,398,43.94689632466,5.80810546875
190,J3QRN2,Beta-2-glycoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=1 - [J3QRN2_HUMAN],12.8315625190735,33.15,3,3,3,4,181,19.89384677466,7.75244140625
191,P01137,Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2 - [TGFB1_HUMAN],12.6706376075745,10.51,1,3,3,4,390,44.31279848466,8.52880859375
192,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],12.6130993366241,9.64,2,3,3,4,394,44.73223564466,6.74169921875
193,P07384,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1 - [CAN1_HUMAN],12.6036672592163,7.0,9,4,4,4,714,81.8381919046601,5.66845703125
194,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",12.5096457004547,7.11,1,4,4,5,492,54.0485384246601,8.71923828125
195,P50990,T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4 - [TCPQ_HUMAN],12.4826443195343,8.39,2,4,4,4,548,59.58250903466,5.60498046875
196,P61204,ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2 - [ARF3_HUMAN],12.4469034671783,25.41,9,3,3,4,181,20.58773094466,7.43017578125
197,P07738,Bisphosphoglycerate mutase OS=Homo sapiens OX=9606 GN=BPGM PE=1 SV=2 - [PMGE_HUMAN],12.4360413551331,20.46,1,4,4,4,259,29.98651171466,6.53662109375
198,A0A0C4DH38,Immunoglobulin heavy variable 5-51 OS=Homo sapiens OX=9606 GN=IGHV5-51 PE=3 SV=1 - [HV551_HUMAN],12.4357259273529,37.61,1,2,3,4,117,12.66630051466,8.26513671875
199,O43866,CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1 - [CD5L_HUMAN],12.2879025936127,19.02,1,4,4,4,347,38.06294547466,5.46533203125
200,K7EM73,Calpain small subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1 - [K7EM73_HUMAN],12.2549831867218,31.9,9,3,3,3,163,15.94775433466,4.90673828125
201,E7EMC6,Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1 - [E7EMC6_HUMAN],12.2540376186371,13.64,9,4,4,4,330,36.93967315466,5.90966796875
202,E7EPV7,Alpha-synuclein OS=Homo sapiens OX=9606 GN=SNCA PE=1 SV=1 - [E7EPV7_HUMAN],12.134801864624,42.61,4,3,3,3,115,11.76925006466,9.23193359375
203,P62258,14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1 - [1433E_HUMAN],12.0358978509903,24.71,15,4,6,6,255,29.15541736466,4.74169921875
204,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],12.0076639652252,13.55,14,3,4,4,332,36.66536273466,8.26513671875
205,P27824,Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2 - [CALX_HUMAN],11.8839182853699,8.45,9,4,4,4,592,67.52585354466,4.60205078125
206,P01780,Immunoglobulin heavy variable 3-7 OS=Homo sapiens OX=9606 GN=IGHV3-7 PE=1 SV=2 - [HV307_HUMAN],11.8745861053467,26.5,13,2,3,4,117,12.93441164466,6.56591796875
207,P05556,Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2 - [ITB1_HUMAN],11.7870018482208,5.89,7,4,4,4,798,88.35701453466,5.38916015625
208,A0A0B4J1X5,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1 - [HV374_HUMAN],11.7814713716507,24.79,10,1,3,4,117,12.83137077466,8.66064453125
209,B1AK87,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1 - [B1AK87_HUMAN],11.6912062168121,14.62,4,4,4,4,260,29.27682905466,6.91748046875
210,Q5T123,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1 - [Q5T123_HUMAN],11.4877743721008,21.59,2,2,2,3,88,9.37476046466,9.36376953125
211,Q15833,Syntaxin-binding protein 2 OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=2 - [STXB2_HUMAN],11.4231817722321,9.27,4,4,4,4,593,66.4104985046601,6.55126953125
212,P27348,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1 - [1433T_HUMAN],11.2330490350723,17.96,12,2,4,4,245,27.74676799466,4.77978515625
213,P13224,Platelet glycoprotein Ib beta chain OS=Homo sapiens OX=9606 GN=GP1BB PE=1 SV=1 - [GP1BB_HUMAN],11.230544090271,19.9,1,4,4,4,206,21.70376217466,9.30517578125
214,F5H0C8,Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=1 - [F5H0C8_HUMAN],10.995011806488,17.78,11,1,3,4,315,34.74056489466,4.86865234375
215,G8JLD5,Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=1 - [G8JLD5_HUMAN],10.9781847000122,6.04,3,3,3,4,712,79.57198740466,7.07861328125
216,A0A0G2JI36,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1 - [A0A0G2JI36_HUMAN]",10.7950854301453,23.41,54,2,4,4,299,34.19470197466,6.23974609375
217,P06702,Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1 - [S10A9_HUMAN],10.7500374317169,37.72,1,3,3,3,114,13.23350884466,6.12548828125
218,A0A140T941,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1 - [A0A140T941_HUMAN]",10.7430920600891,18.06,28,2,3,4,299,34.12470637466,6.17626953125
219,P29622,Kallistatin OS=Homo sapiens OX=9606 GN=SERPINA4 PE=1 SV=3 - [KAIN_HUMAN],10.7404305934906,9.13,1,4,4,4,427,48.51116020466,7.75244140625
220,Q04917,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4 - [1433F_HUMAN],10.6995099782944,21.14,12,3,5,5,246,28.20101996466,4.84326171875
221,O00194,Ras-related protein Rab-27B OS=Homo sapiens OX=9606 GN=RAB27B PE=1 SV=4 - [RB27B_HUMAN],10.6128504276276,19.27,2,3,3,4,218,24.59223069466,5.51611328125
222,F5GY80,Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=1 - [F5GY80_HUMAN],10.3930375576019,8.7,3,3,3,3,529,60.00195676466,7.66455078125
223,P12931,Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens OX=9606 GN=SRC PE=1 SV=3 - [SRC_HUMAN],10.3116947412491,8.77,8,4,4,4,536,59.7969950346601,7.41552734375
224,A0A0C4DGZ8,"Glycoprotein Ib (Platelet), alpha polypeptide OS=Homo sapiens OX=9606 GN=GP1BA PE=1 SV=1 - [A0A0C4DGZ8_HUMAN]",10.2645661830902,6.39,2,4,4,4,626,68.9119965446603,6.68310546875
225,Q15404,Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3 - [RSU1_HUMAN],10.2453950643539,23.83,1,4,4,4,277,31.52069322466,8.64599609375
226,A0A3B3ITU4,Complement C1r subcomponent (Fragment) OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=1 - [A0A3B3ITU4_HUMAN],10.2354786396027,11.68,5,3,3,3,351,39.75360614466,6.66845703125
227,A0A140T951,"HLA class I histocompatibility antigen, B-46 alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [A0A140T951_HUMAN]",10.1586196422577,17.84,71,2,3,3,241,26.52117388466,6.15087890625
228,O00299,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN],10.110552072525,12.45,1,2,2,3,241,26.90574934466,5.17333984375
229,Q15084,Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1 - [PDIA6_HUMAN],10.0836293697357,10.0,1,3,3,3,440,48.09126437466,5.08447265625
230,P36955,Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4 - [PEDF_HUMAN],9.9717401266098,14.11,6,4,4,4,418,46.28330742466,6.37939453125
231,B1AKG0,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=1 - [B1AKG0_HUMAN],9.96072602272034,8.86,3,1,2,3,271,30.83791167466,7.81103515625
232,B3KQV6,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=1 - [B3KQV6_HUMAN],9.96000957489014,15.12,6,4,4,4,410,45.57482223466,5.36376953125
233,O00151,PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4 - [PDLI1_HUMAN],9.87498164176941,13.37,1,3,3,3,329,36.04904399466,7.02001953125
234,H7BZ94,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2 - [H7BZ94_HUMAN],9.83316540718079,9.91,8,4,4,4,464,52.46927845466,4.86865234375
235,A0A075B7B8,Immunoglobulin heavy variable 3/OR16-12 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-12 PE=1 SV=1 - [A0A075B7B8_HUMAN],9.68749499320984,18.8,4,1,2,3,117,12.86626900466,6.50732421875
236,E9PHK0,Tetranectin OS=Homo sapiens OX=9606 GN=CLEC3B PE=1 SV=1 - [E9PHK0_HUMAN],9.68603897094727,29.38,2,3,3,3,160,17.78265820466,5.04638671875
237,H7C393,Acylamino-acid-releasing enzyme (Fragment) OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=1 - [H7C393_HUMAN],9.53158068656921,14.08,6,3,3,3,284,31.88399071466,6.91748046875
238,P02750,Leucine-rich alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=LRG1 PE=1 SV=2 - [A2GL_HUMAN],9.48387765884399,17.87,1,3,3,3,347,38.15411290466,6.94677734375
239,O15511,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3 - [ARPC5_HUMAN],9.37330937385559,29.14,2,3,3,3,151,16.31030004466,5.66845703125
240,P0DJI8,Serum amyloid A-1 protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=1 - [SAA1_HUMAN],9.36562442779541,28.69,2,2,2,2,122,13.52351894466,6.78564453125
241,P80108,Phosphatidylinositol-glycan-specific phospholipase D OS=Homo sapiens OX=9606 GN=GPLD1 PE=1 SV=3 - [PHLD_HUMAN],9.31705451011658,4.29,1,3,3,3,840,92.2779648446603,6.36669921875
242,Q3ZCW2,Galectin-related protein OS=Homo sapiens OX=9606 GN=LGALSL PE=1 SV=2 - [LEGL_HUMAN],9.2748863697052,17.44,2,2,2,3,172,18.97365280466,5.35107421875
243,B4DUR8,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1 - [B4DUR8_HUMAN],9.23293113708496,6.4,8,3,3,3,500,55.63870411466,5.64306640625
244,P47755,F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3 - [CAZA2_HUMAN],9.08657908439636,14.69,4,1,3,3,286,32.92860954466,5.84619140625
245,P15169,Carboxypeptidase N catalytic chain OS=Homo sapiens OX=9606 GN=CPN1 PE=1 SV=1 - [CBPN_HUMAN],9.06415033340454,8.08,2,3,3,3,458,52.25331419466,7.34228515625
246,P18428,Lipopolysaccharide-binding protein OS=Homo sapiens OX=9606 GN=LBP PE=1 SV=3 - [LBP_HUMAN],9.03495669364929,8.73,1,3,3,3,481,53.3499155946601,6.69775390625
247,F8WDD7,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=4 SV=1 - [F8WDD7_HUMAN],8.93173003196716,26.55,6,3,3,3,113,13.04903935466,9.51025390625
248,E9PBC5,Plasma kallikrein OS=Homo sapiens OX=9606 GN=KLKB1 PE=1 SV=2 - [E9PBC5_HUMAN],8.90185189247131,7.78,5,3,3,3,514,57.60521152466,8.35302734375
249,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN],8.82328391075134,8.42,9,3,3,3,475,51.86869501466,8.06005859375
250,P61981,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2 - [1433G_HUMAN],8.79241144657135,12.96,11,1,3,3,247,28.28491393466,4.89404296875
251,P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3 - [HXK1_HUMAN],8.65499591827393,2.4,2,2,2,3,917,102.42014361466,6.80029296875
252,F8WDR7,Actin-related protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=2 - [F8WDR7_HUMAN],8.65405535697937,39.29,3,2,2,2,84,10.11486686466,4.46240234375
253,P61026,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1 - [RAB10_HUMAN],8.49631714820862,17.0,18,2,3,3,200,22.52659012466,8.38232421875
254,P50995,Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1 - [ANX11_HUMAN],8.45611166954041,6.73,2,3,3,3,505,54.35507263466,7.64990234375
255,G3XAM2,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=1 - [G3XAM2_HUMAN],8.44524049758911,5.38,4,3,3,3,576,65.01627702466,7.50341796875
256,E7EV71,Latent-transforming growth factor beta-binding protein 1 OS=Homo sapiens OX=9606 GN=LTBP1 PE=1 SV=2 - [E7EV71_HUMAN],8.42615389823914,3.1,6,3,3,3,1353,148.33433670466,5.10986328125
257,P00441,Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=2 - [SODC_HUMAN],8.42457509040833,16.88,2,2,2,2,154,15.92590463466,6.12548828125
258,O15143,Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3 - [ARC1B_HUMAN],8.36993288993835,8.33,9,3,3,3,372,40.92341675466,8.35302734375
259,A0A0C4DH31,Immunoglobulin heavy variable 1-18 OS=Homo sapiens OX=9606 GN=IGHV1-18 PE=3 SV=1 - [HV118_HUMAN],8.36774945259094,23.93,2,2,2,2,117,12.81222926466,8.83642578125
260,D6RD17,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=8 - [D6RD17_HUMAN],8.10308909416199,19.11,4,3,3,3,157,18.00900400466,5.60498046875
261,A0A087X0Q4,Immunoglobulin kappa variable 2-40 OS=Homo sapiens OX=9606 GN=IGKV2-40 PE=1 SV=1 - [A0A087X0Q4_HUMAN],8.09680473804474,12.5,8,1,1,3,104,11.42653173466,4.48779296875
262,A0A140T9A9,"HLA class I histocompatibility antigen, B-46 alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [A0A140T9A9_HUMAN]",8.08379316329956,12.03,25,1,2,2,241,26.38510888466,5.61767578125
263,P62805,Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 - [H4_HUMAN],7.96557784080505,29.13,1,3,3,3,103,11.36038230466,11.35595703125
264,P13716,Delta-aminolevulinic acid dehydratase OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1 - [HEM2_HUMAN],7.94496870040894,8.79,2,2,2,2,330,36.27141595466,6.78564453125
