,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
134,P02763,Alpha-1-acid glycoprotein 1 OS=Homo sapiens OX=9606 GN=ORM1 PE=1 SV=1 - [A1AG1_HUMAN],13.9333488941193,30.35,1,3,5,5,201,23.49676024466,5.02099609375
135,G3V5M2,Purine nucleoside phosphorylase (Fragment) OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=1 - [G3V5M2_HUMAN],13.8898956775665,22.62,4,3,3,4,221,24.46329729466,9.51025390625
136,A0A0A0MSI0,Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1 - [A0A0A0MSI0_HUMAN],13.7498700618744,22.81,3,3,4,6,171,18.96367310466,6.91748046875
137,X6RJP6,Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1 - [X6RJP6_HUMAN],13.5320860147476,32.09,2,5,5,5,187,21.07253706466,7.81103515625
138,A6NJA2,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2 - [A6NJA2_HUMAN],13.2409493923187,11.83,4,4,4,4,448,51.05370494466,5.92236328125
139,S4R471,Protein AMBP (Fragment) OS=Homo sapiens OX=9606 GN=AMBP PE=1 SV=1 - [S4R471_HUMAN],13.1979904174805,29.02,3,4,4,4,193,21.42640984466,7.25439453125
140,E5RGQ0,Dematin (Fragment) OS=Homo sapiens OX=9606 GN=DMTN PE=1 SV=2 - [E5RGQ0_HUMAN],13.1167430877686,43.78,9,6,6,6,201,22.14434936466,7.59130859375
141,P04003,C4b-binding protein alpha chain OS=Homo sapiens OX=9606 GN=C4BPA PE=1 SV=2 - [C4BPA_HUMAN],13.0509231090546,7.04,1,3,3,4,597,66.98939987466,7.29833984375
142,O75368,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1 - [SH3L1_HUMAN],12.9668726921082,47.37,1,4,4,4,114,12.76637888466,5.24951171875
143,P0DMV9,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1 - [HS71B_HUMAN],12.6387584209442,11.08,5,2,4,4,641,70.0090404646601,5.65576171875
144,P00568,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3 - [KAD1_HUMAN],12.5993700027466,17.53,3,2,2,3,194,21.62130827466,8.63134765625
145,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1 - [S10A8_HUMAN],12.4581035375595,38.71,1,4,4,6,93,10.82764968466,7.03466796875
146,P80188,Neutrophil gelatinase-associated lipocalin OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=2 - [NGAL_HUMAN],11.9762909412384,31.31,2,4,4,4,198,22.57371707466,8.90966796875
147,O43866,CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1 - [CD5L_HUMAN],11.9701788425446,19.88,1,4,4,4,347,38.06294547466,5.46533203125
148,Q15819,Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4 - [UB2V2_HUMAN],11.9624871015549,33.1,10,4,4,4,145,16.35223367466,8.08935546875
149,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",11.8573260307312,9.35,1,4,4,4,492,54.0485384246601,8.71923828125
150,P07737,Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2 - [PROF1_HUMAN],11.6873264312744,35.71,3,4,4,4,140,15.04455675466,8.26513671875
151,P61981,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2 - [1433G_HUMAN],11.4170479774475,15.38,5,1,4,4,247,28.28491393466,4.89404296875
152,P01619,Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2 - [KV320_HUMAN],11.3715350627899,21.55,2,2,2,3,116,12.54926737466,4.95751953125
153,I3L397,Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8 - [I3L397_HUMAN],11.3648772239685,23.97,8,2,2,3,146,16.00891112466,4.99560546875
154,P52907,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3 - [CAZA1_HUMAN],11.1752891540527,18.88,1,3,3,3,286,32.90232930466,5.69384765625
155,P78417,Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2 - [GSTO1_HUMAN],11.1183488368988,24.9,3,6,6,6,241,27.54803938466,6.59521484375
156,A6NIZ1,Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1 - [RP1BL_HUMAN],11.1167662143707,22.83,21,3,3,3,184,20.91162098466,5.47802734375
157,F8VVB9,Tubulin alpha-1B chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBA1B PE=1 SV=8 - [F8VVB9_HUMAN],10.8921434879303,14.23,23,3,3,4,246,27.44768395466,5.19873046875
158,P00558,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3 - [PGK1_HUMAN],10.8791680335999,12.23,2,3,3,3,417,44.58612916466,8.10400390625
159,P08311,Cathepsin G OS=Homo sapiens OX=9606 GN=CTSG PE=1 SV=2 - [CATG_HUMAN],10.7405786514282,19.22,1,4,4,4,255,28.81907096466,11.19482421875
160,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],10.5927927494049,11.5,7,4,4,5,461,50.99380336466,6.68310546875
161,Q04760,Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4 - [LGUL_HUMAN],10.4632716178894,21.2,1,3,3,4,184,20.76424879466,5.31298828125
162,P20742,Pregnancy zone protein OS=Homo sapiens OX=9606 GN=PZP PE=1 SV=4 - [PZP_HUMAN],10.4585160017014,3.98,1,3,4,4,1482,163.75958980466,6.37939453125
163,J3KNF4,Copper chaperone for superoxide dismutase OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1 - [J3KNF4_HUMAN],10.435911655426,19.22,4,3,3,3,255,27.06950229466,5.89697265625
164,I3L1K6,Myosin light chain 4 (Fragment) OS=Homo sapiens OX=9606 GN=MYL4 PE=1 SV=1 - [I3L1K6_HUMAN],10.2071282863617,23.84,6,3,3,3,172,18.86159779466,5.07177734375
165,O95747,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1 - [OXSR1_HUMAN],10.0629761219025,7.78,3,4,4,4,527,57.98605336466,6.43017578125
166,F2Z2K0,NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1 - [F2Z2K0_HUMAN],9.91159701347351,16.42,5,3,3,3,274,30.20192577466,5.09716796875
167,Q9H930,Nuclear body protein SP140-like protein OS=Homo sapiens OX=9606 GN=SP140L PE=1 SV=3 - [SP14L_HUMAN],9.66632676124573,4.31,1,1,1,3,580,66.9623518446599,8.48486328125
168,P14625,Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1 - [ENPL_HUMAN],9.58028364181519,4.61,4,3,3,3,803,92.4113484246601,4.84326171875
169,P58546,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=2 - [MTPN_HUMAN],9.56204986572266,32.2,2,2,2,2,118,12.88660602466,5.51611328125
170,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 - [PDIA3_HUMAN],9.38832378387451,8.12,2,3,3,3,505,56.7467500846601,6.35400390625
171,P35612,Beta-adducin OS=Homo sapiens OX=9606 GN=ADD2 PE=1 SV=3 - [ADDB_HUMAN],9.23981380462646,6.2,2,3,3,3,726,80.8034338646602,5.92236328125
172,P04264,"Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 - [K2C1_HUMAN]",9.21370434761047,6.52,4,4,4,4,644,65.9990039546601,8.11865234375
173,M0R389,Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=8 - [M0R389_HUMAN],9.20277976989746,25.61,6,3,3,3,164,18.34453879466,7.02001953125
174,P13796,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6 - [PLSL_HUMAN],9.15201735496521,5.9,4,3,3,3,627,70.24389488466,5.42724609375
175,R4GN98,Protein S100 (Fragment) OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1 - [R4GN98_HUMAN],8.962317943573,31.76,2,3,3,4,85,9.67506278466,5.45263671875
176,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],8.90637755393982,9.64,2,3,3,3,394,44.73223564466,6.74169921875
177,Q5TDH0,Protein DDI1 homolog 2 OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1 - [DDI2_HUMAN],8.79357290267944,8.52,3,2,2,2,399,44.49450290466,5.04638671875
178,K9JIK7,Glycophorin-A OS=Homo sapiens OX=9606 GN=GYPA PE=1 SV=1 - [K9JIK7_HUMAN],8.77218413352966,41.67,8,1,1,2,72,7.83831684466,4.89404296875
179,Q9H3K6,BolA-like protein 2 OS=Homo sapiens OX=9606 GN=BOLA2 PE=1 SV=1 - [BOLA2_HUMAN],8.61544466018677,40.7,6,2,2,2,86,10.11017868466,6.52197265625
180,P43652,Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1 - [AFAM_HUMAN],8.50322103500366,9.52,1,4,4,4,599,69.02401644466,5.89697265625
181,F5H5V4,26S proteasome non-ATPase regulatory subunit 9 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=1 - [F5H5V4_HUMAN],8.2682888507843,24.18,6,3,3,3,153,16.90239864466,6.11279296875
182,P62805,Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 - [H4_HUMAN],8.25836110115051,19.42,1,2,2,3,103,11.36038230466,11.35595703125
183,P27348,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1 - [1433T_HUMAN],8.22885918617249,15.1,3,1,3,3,245,27.74676799466,4.77978515625
184,P05546,Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3 - [HEP2_HUMAN],8.21206080913544,8.62,1,4,4,4,499,57.0342064746601,6.90283203125
185,P52209,"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3 - [6PGD_HUMAN]",8.13649797439575,6.42,4,2,2,2,483,53.10595580466,7.22509765625
186,P07384,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1 - [CAN1_HUMAN],8.09447574615479,4.76,10,3,3,3,714,81.8381919046601,5.66845703125
187,Q5T985,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=1 - [Q5T985_HUMAN],8.07272469997406,3.74,3,3,3,3,935,105.15008172466,7.03466796875
188,A0A087WUV8,Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1 - [A0A087WUV8_HUMAN],8.02927279472351,17.99,6,2,2,2,189,20.52940771466,6.68310546875
189,P07108,Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=2 - [ACBP_HUMAN],8.02742791175842,32.18,3,2,2,2,87,10.03802141466,6.56591796875
190,A0A2Q2TTZ9,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=1 - [A0A2Q2TTZ9_HUMAN],8.00652885437012,31.48,2,2,2,2,108,11.83474766466,5.33837890625
191,Q9BSL1,Ubiquitin-associated domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBAC1 PE=1 SV=1 - [UBAC1_HUMAN],8.00554811954498,8.15,2,3,3,3,405,45.31001517466,4.91943359375
192,A0A2R8Y7Y9,Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=1 - [A0A2R8Y7Y9_HUMAN],7.89006686210632,12.4,5,1,1,2,121,12.52653932466,7.91357421875
193,A0A0J9YWQ3,Alpha-2-antiplasmin (Fragment) OS=Homo sapiens OX=9606 GN=SERPINF2 PE=1 SV=1 - [A0A0J9YWQ3_HUMAN],7.88565993309021,13.64,4,2,2,2,264,29.55423229466,6.71240234375
194,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],7.77611136436462,11.14,14,2,3,3,332,36.66536273466,8.26513671875
195,P08758,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2 - [ANXA5_HUMAN],7.73512482643127,10.63,4,3,3,3,320,35.91440263466,5.04638671875
196,O00299,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN],7.64264464378357,18.67,1,2,2,2,241,26.90574934466,5.17333984375
197,P22061,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4 - [PIMT_HUMAN],7.52760004997253,12.33,5,2,2,2,227,24.62057247466,7.21044921875
198,D6RFG5,Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=1 - [D6RFG5_HUMAN],6.88803696632385,20.13,5,2,2,2,154,17.13479489466,7.48876953125
199,A0A140T9W4,Flotillin-1 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT1 PE=1 SV=1 - [A0A140T9W4_HUMAN],6.852383852005,13.98,4,2,2,2,186,20.47884106466,5.78271484375
200,P07437,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2 - [TBB5_HUMAN],6.85164046287537,8.33,13,1,2,2,444,49.6389736146601,4.89404296875
201,P40199,Carcinoembryonic antigen-related cell adhesion molecule 6 OS=Homo sapiens OX=9606 GN=CEACAM6 PE=1 SV=3 - [CEAM6_HUMAN],6.73689007759094,9.88,2,2,2,2,344,37.17169005466,5.82080078125
202,F5H0C8,Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=1 - [F5H0C8_HUMAN],6.44545698165894,10.16,2,1,2,2,315,34.74056489466,4.86865234375
203,A0A140T997,"HLA class I histocompatibility antigen, B-46 alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [A0A140T997_HUMAN]",6.43942213058472,12.2,28,1,2,3,246,27.75148856466,6.31591796875
204,H0YFX9,Histone H2A (Fragment) OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1 - [H0YFX9_HUMAN],6.3759491443634,28.26,21,2,2,2,92,9.96958088466,9.70068359375
205,P07900,Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5 - [HS90A_HUMAN],6.33251953125,4.37,5,3,3,3,732,84.60668521466,5.02099609375
206,P04350,Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2 - [TBB4A_HUMAN],6.20487213134766,8.33,22,1,2,2,444,49.5539031146601,4.88134765625
207,P08133,Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3 - [ANXA6_HUMAN],6.09207797050476,3.86,3,3,3,3,673,75.8255803046601,5.60498046875
208,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3 - [GPIX_HUMAN],6.0480649471283,12.99,1,2,2,2,177,19.03368825466,6.34130859375
209,F5GWX2,Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1 - [F5GWX2_HUMAN],6.02597737312317,23.31,4,2,2,2,133,14.71035965466,5.16064453125
210,B8ZZ51,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=1 - [B8ZZ51_HUMAN]",5.9541015625,13.02,3,2,2,2,169,18.67754252466,5.93505859375
211,P13473,Lysosome-associated membrane glycoprotein 2 OS=Homo sapiens OX=9606 GN=LAMP2 PE=1 SV=2 - [LAMP2_HUMAN],5.92290139198303,4.88,1,2,2,2,410,44.93230272466,5.63037109375
212,E9PLD0,Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1 - [E9PLD0_HUMAN],5.88513112068176,15.98,19,2,2,2,169,18.47143835466,5.71923828125
213,P61088,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1 - [UBE2N_HUMAN],5.77553701400757,17.11,6,2,2,2,152,17.12697529466,6.56591796875
214,K7EQH4,"ATP synthase subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 - [K7EQH4_HUMAN]",5.77303886413574,22.52,6,2,2,2,111,11.70811902466,4.58935546875
215,P14678,Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens OX=9606 GN=SNRPB PE=1 SV=2 - [RSMB_HUMAN],5.7516016960144,10.42,1,1,1,2,240,24.5936883146599,11.19482421875
216,B1ALA7,Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=1 - [B1ALA7_HUMAN],5.72183418273926,16.67,7,2,2,2,168,18.44460131466,8.89501953125
217,P00740,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2 - [FA9_HUMAN],5.71328520774841,6.07,1,2,2,3,461,51.74499894466,5.46533203125
218,H7C3I1,Hsc70-interacting protein (Fragment) OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1 - [H7C3I1_HUMAN],5.70333504676819,16.44,6,2,2,2,146,16.31911171466,4.88134765625
219,H7BZJ8,Zinc-alpha-2-glycoprotein (Fragment) OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=1 - [H7BZJ8_HUMAN],5.6618504524231,24.71,3,1,1,1,85,9.70191309466,9.70068359375
220,Q9H4B7,Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1 - [TBB1_HUMAN],5.65849447250366,6.21,13,1,2,2,451,50.2945627146601,5.17333984375
221,P20160,Azurocidin OS=Homo sapiens OX=9606 GN=AZU1 PE=1 SV=3 - [CAP7_HUMAN],5.6388053894043,7.17,1,2,2,2,251,26.86865633466,9.49560546875
222,C9JJ34,Ran-specific GTPase-activating protein (Fragment) OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1 - [C9JJ34_HUMAN],5.63562703132629,13.5,7,2,2,2,163,18.75021910466,5.21142578125
223,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3 - [H2B1K_HUMAN],5.59176683425903,19.05,17,2,2,3,126,13.88156321466,10.31591796875
224,U3KPS2,Myeloblastin OS=Homo sapiens OX=9606 GN=PRTN3 PE=1 SV=1 - [U3KPS2_HUMAN],5.53577589988708,5.58,2,1,1,2,215,23.59602893466,8.16259765625
225,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN],5.42536950111389,9.26,6,3,3,3,475,51.86869501466,8.06005859375
226,P59665,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1 - [DEF1_HUMAN],5.40748882293701,19.15,2,2,2,2,94,10.19417914466,6.99072265625
227,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2 - [FA10_HUMAN],5.39863157272339,5.74,1,2,2,2,488,54.6965165346601,5.93505859375
228,C9JA05,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=1 - [C9JA05_HUMAN],5.39497065544128,28.57,4,2,2,2,70,8.16240927466,8.55810546875
229,P15374,Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1 - [UCHL3_HUMAN],5.37516140937805,21.74,3,3,3,4,230,26.16597472466,4.91943359375
230,P12259,Coagulation factor V OS=Homo sapiens OX=9606 GN=F5 PE=1 SV=4 - [FA5_HUMAN],5.36551070213318,1.17,2,2,2,2,2224,251.545526534662,6.04931640625
231,A0A0B4J1X5,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1 - [HV374_HUMAN],5.35549211502075,15.38,11,2,2,2,117,12.83137077466,8.66064453125
232,H3BRV9,Nuclear transport factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1 - [H3BRV9_HUMAN],5.31853532791138,25.23,2,1,1,1,107,12.15097645466,5.33837890625
233,P12724,Eosinophil cationic protein OS=Homo sapiens OX=9606 GN=RNASE3 PE=1 SV=2 - [ECP_HUMAN],5.29697155952454,13.13,1,2,2,2,160,18.37334772466,10.02294921875
234,F2Z2Q9,Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=1 - [F2Z2Q9_HUMAN],5.27607107162476,30.0,4,2,2,2,70,7.49580106466,5.10986328125
235,K7ER74,APOC4-APOC2 readthrough (NMD candidate) OS=Homo sapiens OX=9606 GN=APOC4-APOC2 PE=1 SV=1 - [K7ER74_HUMAN],5.27168083190918,16.85,5,2,2,2,178,20.03632460466,6.63916015625
236,P02743,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2 - [SAMP_HUMAN],5.24362087249756,8.97,1,2,2,2,223,25.37113188466,6.53662109375
237,Q16143,Beta-synuclein OS=Homo sapiens OX=9606 GN=SNCB PE=1 SV=1 - [SYUB_HUMAN],5.1937255859375,8.21,1,1,2,2,134,14.27901864466,4.41162109375
238,B1AKG0,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=1 - [B1AKG0_HUMAN],5.17754173278809,8.86,3,1,2,2,271,30.83791167466,7.81103515625
239,E5RIW3,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1 - [E5RIW3_HUMAN],5.16858911514282,22.62,5,2,2,2,84,10.07401140466,4.62744140625
240,P08185,Corticosteroid-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA6 PE=1 SV=1 - [CBG_HUMAN],5.14995050430298,6.91,3,2,2,2,405,45.11190931466,6.03662109375
241,P04839,Cytochrome b-245 heavy chain OS=Homo sapiens OX=9606 GN=CYBB PE=1 SV=2 - [CY24B_HUMAN],5.14982843399048,4.74,1,2,2,2,570,65.2935913646601,8.63134765625
242,G3XAM2,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=1 - [G3XAM2_HUMAN],5.14373898506165,4.17,4,2,2,2,576,65.01627702466,7.50341796875
243,P61158,Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3 - [ARP3_HUMAN],5.13487553596497,5.74,4,2,2,2,418,47.34098352466,5.88427734375
244,Q5T4L2,Cyclic AMP-responsive element-binding protein 3-like protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CREB3L4 PE=1 SV=1 - [Q5T4L2_HUMAN],5.13117027282715,10.44,4,1,1,2,182,19.49831592466,4.19580078125
245,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2 - [PGAM1_HUMAN],5.07378625869751,12.6,3,2,2,2,254,28.78583650466,7.18115234375
246,P08754,Guanine nucleotide-binding protein G(k) subunit alpha OS=Homo sapiens OX=9606 GN=GNAI3 PE=1 SV=3 - [GNAI3_HUMAN],5.07065534591675,6.5,27,2,2,2,354,40.50626941466,5.69384765625
247,P25325,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3 - [THTM_HUMAN],5.01556324958801,8.08,2,2,2,2,297,33.15763952466,6.59521484375
248,P27169,Serum paraoxonase/arylesterase 1 OS=Homo sapiens OX=9606 GN=PON1 PE=1 SV=3 - [PON1_HUMAN],4.99680817127228,4.79,4,2,2,2,355,39.70622976466,5.22412109375
249,P00492,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2 - [HPRT_HUMAN],4.98655581474304,11.01,1,2,2,2,218,24.56360054466,6.68310546875
250,P62310,U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2 - [LSM3_HUMAN],4.86830615997314,19.61,1,2,2,2,102,11.83802396466,4.70361328125
251,O14791,Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5 - [APOL1_HUMAN],4.8663330078125,5.03,1,2,2,2,398,43.94689632466,5.80810546875
252,A2A2D0,Stathmin (Fragment) OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=8 - [A2A2D0_HUMAN],4.7239990234375,15.29,2,1,1,1,85,9.78727435466,7.41552734375
253,Q9BRT3,Migration and invasion enhancer 1 OS=Homo sapiens OX=9606 GN=MIEN1 PE=1 SV=1 - [MIEN1_HUMAN],4.64145302772522,15.65,2,2,2,2,115,12.39517012466,4.37353515625
254,P01721,Immunoglobulin lambda variable 6-57 OS=Homo sapiens OX=9606 GN=IGLV6-57 PE=1 SV=2 - [LV657_HUMAN],4.51881647109985,17.09,1,1,1,1,117,12.55783778466,4.77978515625
255,I3L1I0,Glyoxalase domain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=GLOD4 PE=1 SV=1 - [I3L1I0_HUMAN],4.4912348985672,20.0,3,2,2,2,115,12.80634203466,4.85595703125
256,P27482,Calmodulin-like protein 3 OS=Homo sapiens OX=9606 GN=CALML3 PE=1 SV=2 - [CALL3_HUMAN],4.47611832618713,18.79,1,1,2,2,149,16.87995433466,4.42431640625
257,C9J1G2,DnaJ homolog subfamily B member 2 (Fragment) OS=Homo sapiens OX=9606 GN=DNAJB2 PE=1 SV=1 - [C9J1G2_HUMAN],4.46313524246216,18.03,6,2,2,2,122,13.78575291466,5.38916015625
258,F8WCZ6,Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1 - [F8WCZ6_HUMAN],4.45414710044861,3.65,3,2,2,2,521,57.4820323746601,5.45263671875
259,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3 - [MOES_HUMAN],4.44127511978149,5.2,4,2,3,3,577,67.77779292466,6.40478515625
260,F8W1R0,"FYVE, RhoGEF and PH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=FGD4 PE=1 SV=1 - [F8W1R0_HUMAN]",4.41316270828247,3.71,5,1,1,1,673,76.64342695466,5.79541015625
261,P04275,von Willebrand factor OS=Homo sapiens OX=9606 GN=VWF PE=1 SV=4 - [VWF_HUMAN],4.39504241943359,2.06,1,3,3,4,2813,309.057930864663,5.47802734375
262,E7EQR4,Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=3 - [E7EQR4_HUMAN],4.37133717536926,3.75,5,1,2,2,586,69.32867804466,6.16357421875
