,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
134,C9JPQ9,Fibrinogen gamma chain (Fragment) OS=Homo sapiens OX=9606 GN=FGG PE=1 SV=1 - [C9JPQ9_HUMAN],12.2772362232208,36.97,2,1,4,5,119,13.53781644466,7.19580078125
135,B4E1Z4,"cDNA FLJ55673, highly similar to Complement factor B OS=Homo sapiens OX=9606 PE=1 SV=1 - [B4E1Z4_HUMAN]",11.9472584724426,6.32,17,7,7,7,1266,140.852801724661,7.18115234375
136,Q15819,Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4 - [UB2V2_HUMAN],11.9117611646652,33.1,10,4,4,4,145,16.35223367466,8.08935546875
137,P06733,Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2 - [ENOA_HUMAN],11.6789956092834,12.44,18,4,4,4,434,47.13932161466,7.38623046875
138,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens OX=9606 GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",11.6236417293549,6.71,1,3,3,4,492,54.0485384246601,8.71923828125
139,P35612,Beta-adducin OS=Homo sapiens OX=9606 GN=ADD2 PE=1 SV=3 - [ADDB_HUMAN],11.588506937027,7.02,5,4,4,4,726,80.8034338646602,5.92236328125
140,O75368,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1 - [SH3L1_HUMAN],11.5184559822083,22.81,1,3,3,5,114,12.76637888466,5.24951171875
141,Q7Z406,Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2 - [MYH14_HUMAN],11.3461725711823,2.46,6,1,4,5,1995,227.73178123466,5.60498046875
142,P62805,Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 - [H4_HUMAN],11.310971736908,29.13,1,3,3,4,103,11.36038230466,11.35595703125
143,P01042,Kininogen-1 OS=Homo sapiens OX=9606 GN=KNG1 PE=1 SV=2 - [KNG1_HUMAN],11.2016144990921,9.16,1,4,4,4,644,71.91215384466,6.81494140625
144,P00558,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3 - [PGK1_HUMAN],11.0598866939545,12.23,2,3,3,3,417,44.58612916466,8.10400390625
145,P61981,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2 - [1433G_HUMAN],10.8715846538544,15.38,4,1,4,4,247,28.28491393466,4.89404296875
146,Q5TDH0,Protein DDI1 homolog 2 OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1 - [DDI2_HUMAN],10.8346014022827,15.79,3,3,3,3,399,44.49450290466,5.04638671875
147,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1 - [S10A8_HUMAN],10.7727813720703,38.71,1,4,4,6,93,10.82764968466,7.03466796875
148,Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1 - [PSME1_HUMAN],10.5178937911987,20.48,3,5,5,5,249,28.70501612466,6.02392578125
149,P07996,Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2 - [TSP1_HUMAN],10.4822833538055,4.87,1,4,4,4,1170,129.29956108466,4.94482421875
150,A6NIZ1,Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1 - [RP1BL_HUMAN],10.2067744731903,20.11,21,3,3,3,184,20.91162098466,5.47802734375
151,Q5T985,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=1 - [Q5T985_HUMAN],10.0524864196777,5.78,3,4,4,4,935,105.15008172466,7.03466796875
152,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1 - [S10A4_HUMAN],10.018275141716,18.81,1,2,2,5,101,11.72073264466,6.11279296875
153,P07737,Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2 - [PROF1_HUMAN],9.98242807388306,35.71,3,4,4,4,140,15.04455675466,8.26513671875
154,C9J0K6,Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1 - [C9J0K6_HUMAN],9.60257935523987,27.1,2,4,4,5,155,17.59350866466,5.60498046875
155,P08238,Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 - [HS90B_HUMAN],9.57361602783203,6.35,10,2,4,4,724,83.21210592466,5.03369140625
156,P28289,Tropomodulin-1 OS=Homo sapiens OX=9606 GN=TMOD1 PE=1 SV=1 - [TMOD1_HUMAN],9.47883296012878,10.58,1,2,2,2,359,40.54388691466,5.09716796875
157,Q9H0U4,Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1 - [RAB1B_HUMAN],9.41431450843811,27.86,19,4,4,4,201,22.15722983466,5.73193359375
158,A6NJA2,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2 - [A6NJA2_HUMAN],9.32086658477783,8.93,2,3,3,3,448,51.05370494466,5.92236328125
159,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4 - [COR1A_HUMAN],9.30641555786133,11.93,1,4,4,4,461,50.99380336466,6.68310546875
160,A0A140T9W4,Flotillin-1 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT1 PE=1 SV=1 - [A0A140T9W4_HUMAN],9.04450702667236,23.12,7,3,3,3,186,20.47884106466,5.78271484375
161,Q8IXQ3,Uncharacterized protein C9orf40 OS=Homo sapiens OX=9606 GN=C9orf40 PE=1 SV=1 - [CI040_HUMAN],8.90124654769897,21.65,1,2,2,2,194,21.05037247466,5.00830078125
162,P08758,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2 - [ANXA5_HUMAN],8.74729442596436,12.81,7,4,4,4,320,35.91440263466,5.04638671875
163,P07108,Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI PE=1 SV=2 - [ACBP_HUMAN],8.67590570449829,32.18,3,2,2,2,87,10.03802141466,6.56591796875
164,X6RJP6,Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1 - [X6RJP6_HUMAN],8.56592345237732,18.18,2,3,3,3,187,21.07253706466,7.81103515625
165,P27348,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1 - [1433T_HUMAN],8.37109923362732,13.06,3,1,3,3,245,27.74676799466,4.77978515625
166,F5H5V4,26S proteasome non-ATPase regulatory subunit 9 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=1 - [F5H5V4_HUMAN],8.3183434009552,30.72,6,4,4,4,153,16.90239864466,6.11279296875
167,Q5T123,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1 - [Q5T123_HUMAN],8.26385235786438,21.59,2,2,2,2,88,9.37476046466,9.36376953125
168,H3BUH7,Fructose-bisphosphate aldolase A (Fragment) OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=1 - [H3BUH7_HUMAN],8.22296786308289,23.87,8,3,3,3,155,16.90682338466,8.55810546875
169,P02743,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2 - [SAMP_HUMAN],8.20768594741821,14.8,1,3,3,3,223,25.37113188466,6.53662109375
170,P00740,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2 - [FA9_HUMAN],8.19902229309082,6.07,1,2,2,3,461,51.74499894466,5.46533203125
171,V9GYG9,Apolipoprotein A-II (Fragment) OS=Homo sapiens OX=9606 GN=APOA2 PE=1 SV=1 - [V9GYG9_HUMAN],8.09898293018341,31.58,6,3,3,3,95,10.64264312466,6.62451171875
172,Q9NRV9,Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1 - [HEBP1_HUMAN],8.01648986339569,21.69,4,3,3,3,189,21.08352288466,5.79541015625
173,P35527,"Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3 - [K1C9_HUMAN]",7.98744475841522,13.0,2,4,4,4,623,62.02681761466,5.23681640625
174,C9JEV0,Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=1 - [C9JEV0_HUMAN],7.95460152626038,16.3,3,2,2,2,227,26.33719102466,5.73193359375
175,Q5TA01,Glutathione S-transferase omega-1 (Fragment) OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=1 - [Q5TA01_HUMAN],7.9150003194809,21.11,3,4,4,4,180,20.92466319466,6.55126953125
176,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3 - [MOES_HUMAN],7.8503475189209,4.85,6,3,3,3,577,67.77779292466,6.40478515625
177,P02760,Protein AMBP OS=Homo sapiens OX=9606 GN=AMBP PE=1 SV=1 - [AMBP_HUMAN],7.82153654098511,9.94,3,3,3,3,352,38.97398310466,6.25244140625
178,P12259,Coagulation factor V OS=Homo sapiens OX=9606 GN=F5 PE=1 SV=4 - [FA5_HUMAN],7.77187919616699,1.62,2,3,3,3,2224,251.545526534662,6.04931640625
179,A0A2Q2TTZ9,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=1 - [A0A2Q2TTZ9_HUMAN],7.72392773628235,31.48,2,2,2,2,108,11.83474766466,5.33837890625
180,Q14315,Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3 - [FLNC_HUMAN],7.67942428588867,1.91,2,1,3,3,2725,290.840601884661,5.97314453125
181,P04264,"Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 - [K2C1_HUMAN]",7.67160725593567,6.83,3,4,4,4,644,65.9990039546601,8.11865234375
182,P00742,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2 - [FA10_HUMAN],7.63707828521729,6.35,1,3,3,3,488,54.6965165346601,5.93505859375
183,J3QR48,Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=8 - [J3QR48_HUMAN],7.63073134422302,18.24,2,2,2,3,148,16.38755270466,5.56689453125
184,C9JRD2,DnaJ homolog subfamily B member 2 (Fragment) OS=Homo sapiens OX=9606 GN=DNAJB2 PE=1 SV=1 - [C9JRD2_HUMAN],7.36529922485352,14.91,6,3,3,3,228,25.39544596466,5.73193359375
185,E5RK69,Annexin OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=1 - [E5RK69_HUMAN],7.35995554924011,7.39,3,3,3,3,460,51.74416610466,6.04931640625
186,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5 - [CAP1_HUMAN],7.35543131828308,11.37,1,3,3,3,475,51.86869501466,8.06005859375
187,Q9UK55,Protein Z-dependent protease inhibitor OS=Homo sapiens OX=9606 GN=SERPINA10 PE=1 SV=1 - [ZPI_HUMAN],7.10529160499573,7.88,2,2,2,2,444,50.67422560466,8.26513671875
188,C9JA05,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=1 - [C9JA05_HUMAN],7.00264143943787,38.57,4,3,3,3,70,8.16240927466,8.55810546875
189,P22061,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4 - [PIMT_HUMAN],6.99671912193298,12.33,5,2,2,2,227,24.62057247466,7.21044921875
190,P00338,L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2 - [LDHA_HUMAN],6.96088576316833,9.34,11,2,3,3,332,36.66536273466,8.26513671875
191,K7ES95,Protein LZIC (Fragment) OS=Homo sapiens OX=9606 GN=LZIC PE=1 SV=1 - [K7ES95_HUMAN],6.8227391242981,21.3,2,2,2,2,169,19.05793030466,5.16064453125
192,A0A0G2JPA8,Alpha-2-antiplasmin OS=Homo sapiens OX=9606 GN=SERPINF2 PE=1 SV=1 - [A0A0G2JPA8_HUMAN],6.65503072738647,10.07,4,3,3,3,427,47.9066233846601,5.94775390625
193,Q8WXC6,COP9 signalosome complex subunit 9 OS=Homo sapiens OX=9606 GN=COPS9 PE=1 SV=3 - [CSN9_HUMAN],6.56001353263855,35.09,1,1,1,2,57,6.20675511466,3.82763671875
194,H7BZ94,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2 - [H7BZ94_HUMAN],6.55071258544922,9.48,8,4,4,5,464,52.46927845466,4.86865234375
195,A0A0A0MSV6,Complement C1q subcomponent subunit B (Fragment) OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=6 - [A0A0A0MSV6_HUMAN],6.52911233901978,12.72,3,2,2,2,228,24.01525964466,9.15869140625
196,R4GN98,Protein S100 (Fragment) OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1 - [R4GN98_HUMAN],6.51938283443451,31.76,2,3,3,6,85,9.67506278466,5.45263671875
197,I3L0K2,Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1 - [I3L0K2_HUMAN],6.44760894775391,37.33,4,2,2,2,75,8.36596493466,5.75732421875
198,P68402,Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B2 PE=1 SV=1 - [PA1B2_HUMAN],6.36485314369202,12.23,2,2,2,2,229,25.55312384466,5.92236328125
199,K9JI14,Glycophorin-A (Fragment) OS=Homo sapiens OX=9606 GN=GYPA PE=1 SV=1 - [K9JI14_HUMAN],6.30396223068237,25.96,2,1,2,2,104,11.87037622466,7.59130859375
200,Q9UL46,Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4 - [PSME2_HUMAN],6.28173208236694,5.44,2,1,1,2,239,27.38431693466,5.73193359375
201,A0A087WUV8,Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1 - [A0A087WUV8_HUMAN],6.24835658073425,17.99,6,2,2,2,189,20.52940771466,6.68310546875
202,P80188,Neutrophil gelatinase-associated lipocalin OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=2 - [NGAL_HUMAN],6.20817971229553,13.13,2,2,2,2,198,22.57371707466,8.90966796875
203,O43598,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1 - [DNPH1_HUMAN],6.18630170822144,9.77,2,1,1,2,174,19.09658794466,5.04638671875
204,P09105,Hemoglobin subunit theta-1 OS=Homo sapiens OX=9606 GN=HBQ1 PE=1 SV=2 - [HBAT_HUMAN],6.16444420814514,18.31,1,2,2,2,142,15.49811935466,7.62060546875
205,D6RFG5,Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=1 - [D6RFG5_HUMAN],6.05643320083618,15.58,5,2,2,2,154,17.13479489466,7.48876953125
206,P40925,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4 - [MDHC_HUMAN]",6.0526282787323,6.89,6,2,2,2,334,36.40302195466,7.35693359375
207,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3 - [H2B1K_HUMAN],5.86822056770325,19.05,17,2,2,2,126,13.88156321466,10.31591796875
208,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1 - [ARP2_HUMAN],5.85249519348145,6.09,2,2,2,2,394,44.73223564466,6.74169921875
209,I3L397,Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8 - [I3L397_HUMAN],5.83245706558228,15.75,3,1,1,1,146,16.00891112466,4.99560546875
210,P35754,Glutaredoxin-1 OS=Homo sapiens OX=9606 GN=GLRX PE=1 SV=2 - [GLRX1_HUMAN],5.81627750396729,37.74,1,2,2,2,106,11.76818013466,8.08935546875
211,P22891,Vitamin K-dependent protein Z OS=Homo sapiens OX=9606 GN=PROZ PE=1 SV=2 - [PROZ_HUMAN],5.65663743019104,6.75,1,3,3,3,400,44.7147102846601,5.97314453125
212,I3L3U1,Myosin light chain 4 OS=Homo sapiens OX=9606 GN=MYL4 PE=1 SV=1 - [I3L3U1_HUMAN],5.6503632068634,20.87,5,2,2,2,115,12.22531866466,7.34228515625
213,C9JJ34,Ran-specific GTPase-activating protein (Fragment) OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1 - [C9JJ34_HUMAN],5.62324142456055,13.5,7,2,2,2,163,18.75021910466,5.21142578125
214,F5H345,Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=1 - [F5H345_HUMAN],5.61670875549316,13.94,4,3,3,4,330,35.73882281466,6.96142578125
215,H0YFX9,Histone H2A (Fragment) OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1 - [H0YFX9_HUMAN],5.56301093101501,28.26,21,2,2,2,92,9.96958088466,9.70068359375
216,V9GYJ8,Apolipoprotein C-II OS=Homo sapiens OX=9606 GN=APOC2 PE=1 SV=1 - [V9GYJ8_HUMAN],5.47784352302551,36.78,4,2,2,2,87,9.57085008466,4.52587890625
217,O15144,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1 - [ARPC2_HUMAN],5.46697068214417,6.67,5,2,2,2,300,34.31148671466,7.35693359375
218,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3 - [GPIX_HUMAN],5.4668436050415,12.43,1,2,2,2,177,19.03368825466,6.34130859375
219,G3V5M2,Purine nucleoside phosphorylase (Fragment) OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=1 - [G3V5M2_HUMAN],5.43055105209351,14.93,4,2,2,2,221,24.46329729466,9.51025390625
220,Q9UHV9,Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1 - [PFD2_HUMAN],5.39163422584534,13.64,1,2,2,2,154,16.63761030466,6.58056640625
221,O43866,CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1 - [CD5L_HUMAN],5.29961562156677,9.51,1,2,2,2,347,38.06294547466,5.46533203125
222,G3XAM2,Complement factor I OS=Homo sapiens OX=9606 GN=CFI PE=1 SV=1 - [G3XAM2_HUMAN],5.24175071716309,6.42,6,3,3,3,576,65.01627702466,7.50341796875
223,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3 - [GNAI2_HUMAN],5.21709322929382,7.32,24,2,2,2,355,40.42505614466,5.54150390625
224,P16452,Erythrocyte membrane protein band 4.2 OS=Homo sapiens OX=9606 GN=EPB42 PE=1 SV=3 - [EPB42_HUMAN],5.03809857368469,5.79,4,3,3,3,691,76.96070156466,8.08935546875
225,A0A0A0MRL7,Caspase-7 OS=Homo sapiens OX=9606 GN=CASP7 PE=1 SV=1 - [A0A0A0MRL7_HUMAN],5.0354471206665,7.47,1,1,1,2,388,43.70031470466,9.30517578125
226,P05546,Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3 - [HEP2_HUMAN],5.02143478393555,3.61,1,2,2,2,499,57.0342064746601,6.90283203125
227,P50502,Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2 - [F10A1_HUMAN],5.01942825317383,8.4,6,3,3,3,369,41.3054780746601,5.27490234375
228,K7EQH4,"ATP synthase subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 - [K7EQH4_HUMAN]",4.96646893024445,22.52,6,2,2,2,111,11.70811902466,4.58935546875
229,Q9P0J7,E3 ubiquitin-protein ligase KCMF1 OS=Homo sapiens OX=9606 GN=KCMF1 PE=1 SV=2 - [KCMF1_HUMAN],4.95998096466064,3.67,1,1,1,2,381,41.91889631466,5.65576171875
230,E5RIW3,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1 - [E5RIW3_HUMAN],4.91786170005798,22.62,5,2,2,2,84,10.07401140466,4.62744140625
231,A0A0B4J1X5,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1 - [HV374_HUMAN],4.83939349651337,15.38,11,2,2,2,117,12.83137077466,8.66064453125
232,A0A1B0GUS4,Ubiquitin-conjugating enzyme E2 L5 OS=Homo sapiens OX=9606 GN=UBE2L5 PE=2 SV=1 - [UB2L5_HUMAN],4.83792161941528,14.29,2,1,1,1,154,17.86415763466,7.84033203125
233,Q9BTM9,Ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=URM1 PE=1 SV=1 - [URM1_HUMAN],4.78899276256561,19.8,1,2,2,2,101,11.37300664466,4.66552734375
234,Q01469,Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3 - [FABP5_HUMAN],4.78043556213379,17.04,2,2,2,2,135,15.15455203466,7.00537109375
235,P08311,Cathepsin G OS=Homo sapiens OX=9606 GN=CTSG PE=1 SV=2 - [CATG_HUMAN],4.74116039276123,7.06,1,2,2,2,255,28.81907096466,11.19482421875
236,P62310,U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2 - [LSM3_HUMAN],4.70594596862793,19.61,1,2,2,2,102,11.83802396466,4.70361328125
237,P08185,Corticosteroid-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA6 PE=1 SV=1 - [CBG_HUMAN],4.68639469146729,5.68,1,2,2,2,405,45.11190931466,6.03662109375
238,Q04760,Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4 - [LGUL_HUMAN],4.65396189689636,10.33,1,2,2,2,184,20.76424879466,5.31298828125
239,O75340,Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1 - [PDCD6_HUMAN],4.57607769966125,9.42,2,2,2,2,191,21.85478635466,5.40185546875
240,B1AKG0,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=1 - [B1AKG0_HUMAN],4.5759437084198,8.86,3,1,2,2,271,30.83791167466,7.81103515625
241,P59665,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1 - [DEF1_HUMAN],4.56360733509064,19.15,2,2,2,2,94,10.19417914466,6.99072265625
242,H3BMH2,Ras-related protein Rab-11A (Fragment) OS=Homo sapiens OX=9606 GN=RAB11A PE=4 SV=1 - [H3BMH2_HUMAN],4.49713706970215,16.13,5,2,2,2,155,17.65712851466,8.33837890625
243,H0YA52,Pterin-4-alpha-carbinolamine dehydratase 2 (Fragment) OS=Homo sapiens OX=9606 GN=PCBD2 PE=1 SV=1 - [H0YA52_HUMAN],4.45261096954346,15.13,2,2,2,2,119,13.40087774466,9.11474609375
244,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 - [PDIA3_HUMAN],4.45062708854675,5.15,2,2,2,2,505,56.7467500846601,6.35400390625
245,O43633,Charged multivesicular body protein 2a OS=Homo sapiens OX=9606 GN=CHMP2A PE=1 SV=1 - [CHM2A_HUMAN],4.44749641418457,8.11,2,1,1,1,222,25.08785690466,5.97314453125
246,S4R460,Immunoglobulin heavy variable 3/OR16-9 (non-functional) OS=Homo sapiens OX=9606 GN=IGHV3OR16-9 PE=1 SV=2 - [S4R460_HUMAN],4.42743539810181,19.79,2,1,1,1,96,10.42299309466,7.97216796875
247,F8WEH5,Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=1 - [F8WEH5_HUMAN],4.36087512969971,30.0,4,1,1,1,50,5.46466046466,5.09716796875
248,P16403,Histone H1.2 OS=Homo sapiens OX=9606 GN=HIST1H1C PE=1 SV=2 - [H12_HUMAN],4.35760068893433,15.02,5,3,3,3,213,21.35174876466,10.93115234375
249,O95747,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1 - [OXSR1_HUMAN],4.34935569763184,4.36,2,2,2,2,527,57.98605336466,6.43017578125
250,Q9Y2V2,Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2 - [CHSP1_HUMAN],4.30502033233643,10.88,1,1,1,1,147,15.88202942466,8.20654296875
251,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2 - [PGAM1_HUMAN],4.29952001571655,10.63,1,1,1,1,254,28.78583650466,7.18115234375
252,H0YJC4,Proteasome subunit alpha type-6 (Fragment) OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1 - [H0YJC4_HUMAN],4.13094520568848,20.0,3,1,1,1,85,9.33469008466,4.41162109375
253,Q5JR59,Microtubule-associated tumor suppressor candidate 2 OS=Homo sapiens OX=9606 GN=MTUS2 PE=1 SV=3 - [MTUS2_HUMAN],4.08937883377075,1.61,2,1,1,1,1369,150.10308136466,6.68310546875
254,Q9HBR0,Putative sodium-coupled neutral amino acid transporter 10 OS=Homo sapiens OX=9606 GN=SLC38A10 PE=1 SV=2 - [S38AA_HUMAN],4.07310819625854,3.75,1,1,1,1,1119,119.68719445466,5.73193359375
255,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens OX=9606 GN=SLC2A3 PE=1 SV=1 - [GTR3_HUMAN]",4.06554555892944,3.02,2,1,1,1,496,53.8892562846601,7.19580078125
256,E9PLT1,Platelet glycoprotein 4 OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=1 - [E9PLT1_HUMAN],4.00932061672211,3.79,4,2,2,2,396,44.70386174466,8.04541015625
257,B4DXW1,Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=1 - [B4DXW1_HUMAN],4.00457978248596,4.9,3,2,2,2,367,41.97727930466,5.61767578125
258,A0A0C4DH72,Immunoglobulin kappa variable 1-6 OS=Homo sapiens OX=9606 GN=IGKV1-6 PE=3 SV=1 - [KV106_HUMAN],3.9898099899292,13.68,4,1,1,1,117,12.68935269466,8.29443359375
259,Q1JUQ5,Peptidylprolyl isomerase OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=1 - [Q1JUQ5_HUMAN],3.97564053535461,15.22,3,1,1,1,92,10.11215348466,5.89697265625
260,M0R213,Alpha-soluble NSF attachment protein (Fragment) OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1 - [M0R213_HUMAN],3.89403331279755,25.3,5,2,2,2,83,9.85091380466,5.05908203125
261,Q9NQP4,Prefoldin subunit 4 OS=Homo sapiens OX=9606 GN=PFDN4 PE=1 SV=1 - [PFD4_HUMAN],3.85533046722412,8.96,2,1,1,1,134,15.30458066466,4.52587890625
262,C9J542,PDZ and LIM domain protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM4 PE=1 SV=1 - [C9J542_HUMAN],3.841148853302,20.66,2,1,1,1,121,12.91236656466,8.29443359375
